@RELATION widgets

@ATTRIBUTE id NUMERIC
@ATTRIBUTE name STRING
@ATTRIBUTE price NUMERIC
@ATTRIBUTE in_stock {True, False}

@DATA
1711,'Widget 1711',162.0,False
1712,'Widget 1712',164.33,True
1713,'Widget 1713',166.67,False
1714,'Widget 1714',169.0,True
1715,'Widget 1715',4.67,False
1716,'Widget 1716',7.0,True
1717,'Widget 1717',9.33,False
1718,'Widget 1718',11.67,True
1719,'Widget 1719',14.0,False
1720,'Widget 1720',16.33,True
1721,'Widget 1721',18.67,False
1722,'Widget 1722',21.0,True
1723,'Widget 1723',23.33,False
1724,'Widget 1724',25.67,True
1725,'Widget 1725',28.0,False
1726,'Widget 1726',30.33,True
1727,'Widget 1727',32.67,False
1728,'Widget 1728',35.0,True
1729,'Widget 1729',37.33,False
1730,'Widget 1730',39.67,True
1731,'Widget 1731',42.0,False
1732,'Widget 1732',44.33,True
1733,'Widget 1733',46.67,False
1734,'Widget 1734',49.0,True
1735,'Widget 1735',51.33,False
1736,'Widget 1736',53.67,True
1737,'Widget 1737',56.0,False
1738,'Widget 1738',58.33,True
1739,'Widget 1739',60.67,False
1740,'Widget 1740',63.0,True
1741,'Widget 1741',65.33,False
1742,'Widget 1742',67.67,True
1743,'Widget 1743',70.0,False
1744,'Widget 1744',72.33,True
1745,'Widget 1745',74.67,False
1746,'Widget 1746',77.0,True
1747,'Widget 1747',79.33,False
1748,'Widget 1748',81.67,True
1749,'Widget 1749',84.0,False
1750,'Widget 1750',86.33,True
1751,'Widget 1751',88.67,False
1752,'Widget 1752',91.0,True
1753,'Widget 1753',93.33,False
1754,'Widget 1754',95.67,True
1755,'Widget 1755',98.0,False
1756,'Widget 1756',100.33,True
1757,'Widget 1757',102.67,False
1758,'Widget 1758',105.0,True
1759,'Widget 1759',107.33,False
1760,'Widget 1760',109.67,True
1761,'Widget 1761',112.0,False
1762,'Widget 1762',114.33,True
1763,'Widget 1763',116.67,False
1764,'Widget 1764',119.0,True
1765,'Widget 1765',121.33,False
1766,'Widget 1766',123.67,True
1767,'Widget 1767',126.0,False
1768,'Widget 1768',128.33,True
1769,'Widget 1769',130.67,False
1770,'Widget 1770',133.0,True
1771,'Widget 1771',135.33,False
1772,'Widget 1772',137.67,True
1773,'Widget 1773',140.0,False
1774,'Widget 1774',142.33,True
1775,'Widget 1775',144.67,False
1776,'Widget 1776',147.0,True
1777,'Widget 1777',149.33,False
1778,'Widget 1778',151.67,True
1779,'Widget 1779',154.0,False
1780,'Widget 1780',156.33,True
1781,'Widget 1781',158.67,False
1782,'Widget 1782',161.0,True
1783,'Widget 1783',163.33,False
1784,'Widget 1784',165.67,True
1785,'Widget 1785',168.0,False
1786,'Widget 1786',3.67,True
1787,'Widget 1787',6.0,False
1788,'Widget 1788',8.33,True
1789,'Widget 1789',10.67,False
1790,'Widget 1790',13.0,True
1791,'Widget 1791',15.33,False
1792,'Widget 1792',17.67,True
1793,'Widget 1793',20.0,False
1794,'Widget 1794',22.33,True
1795,'Widget 1795',24.67,False
1796,'Widget 1796',27.0,True
1797,'Widget 1797',29.33,False
1798,'Widget 1798',31.67,True
1799,'Widget 1799',34.0,False
1800,'Widget 1800',36.33,True
1801,'Widget 1801',38.67,False
1802,'Widget 1802',41.0,True
1803,'Widget 1803',43.33,False
1804,'Widget 1804',45.67,True
1805,'Widget 1805',48.0,False
1806,'Widget 1806',50.33,True
1807,'Widget 1807',52.67,False
1808,'Widget 1808',55.0,True
1809,'Widget 1809',57.33,False
1810,'Widget 1810',59.67,True
1811,'Widget 1811',62.0,False
1812,'Widget 1812',64.33,True
1813,'Widget 1813',66.67,False
1814,'Widget 1814',69.0,True
1815,'Widget 1815',71.33,False
1816,'Widget 1816',73.67,True
1817,'Widget 1817',76.0,False
1818,'Widget 1818',78.33,True
1819,'Widget 1819',80.67,False
1820,'Widget 1820',83.0,True
1821,'Widget 1821',85.33,False
1822,'Widget 1822',87.67,True
1823,'Widget 1823',90.0,False
1824,'Widget 1824',92.33,True
1825,'Widget 1825',94.67,False
1826,'Widget 1826',97.0,True
1827,'Widget 1827',99.33,False
1828,'Widget 1828',101.67,True
1829,'Widget 1829',104.0,False
1830,'Widget 1830',106.33,True
1831,'Widget 1831',108.67,False
1832,'Widget 1832',111.0,True
1833,'Widget 1833',113.33,False
1834,'Widget 1834',115.67,True
1835,'Widget 1835',118.0,False
1836,'Widget 1836',120.33,True
1837,'Widget 1837',122.67,False
1838,'Widget 1838',125.0,True
1839,'Widget 1839',127.33,False
1840,'Widget 1840',129.67,True
1841,'Widget 1841',132.0,False
1842,'Widget 1842',134.33,True
1843,'Widget 1843',136.67,False
1844,'Widget 1844',139.0,True
1845,'Widget 1845',141.33,False
1846,'Widget 1846',143.67,True
1847,'Widget 1847',146.0,False
1848,'Widget 1848',148.33,True
1849,'Widget 1849',150.67,False
1850,'Widget 1850',153.0,True
1851,'Widget 1851',155.33,False
1852,'Widget 1852',157.67,True
1853,'Widget 1853',160.0,False
1854,'Widget 1854',162.33,True
1855,'Widget 1855',164.67,False
1856,'Widget 1856',167.0,True
1857,'Widget 1857',169.33,False
1858,'Widget 1858',5.0,True
1859,'Widget 1859',7.33,False
1860,'Widget 1860',9.67,True
1861,'Widget 1861',12.0,False
1862,'Widget 1862',14.33,True
1863,'Widget 1863',16.67,False
1864,'Widget 1864',19.0,True
1865,'Widget 1865',21.33,False
1866,'Widget 1866',23.67,True
1867,'Widget 1867',26.0,False
1868,'Widget 1868',28.33,True
1869,'Widget 1869',30.67,False
1870,'Widget 1870',33.0,True
1871,'Widget 1871',35.33,False
1872,'Widget 1872',37.67,True
1873,'Widget 1873',40.0,False
1874,'Widget 1874',42.33,True
1875,'Widget 1875',44.67,False
1876,'Widget 1876',47.0,True
1877,'Widget 1877',49.33,False
1878,'Widget 1878',51.67,True
1879,'Widget 1879',54.0,False
1880,'Widget 1880',56.33,True
1881,'Widget 1881',58.67,False
1882,'Widget 1882',61.0,True
1883,'Widget 1883',63.33,False
1884,'Widget 1884',65.67,True
1885,'Widget 1885',68.0,False
1886,'Widget 1886',70.33,True
1887,'Widget 1887',72.67,False
1888,'Widget 1888',75.0,True
1889,'Widget 1889',77.33,False
1890,'Widget 1890',79.67,True
1891,'Widget 1891',82.0,False
1892,'Widget 1892',84.33,True
1893,'Widget 1893',86.67,False
1894,'Widget 1894',89.0,True
1895,'Widget 1895',91.33,False
1896,'Widget 1896',93.67,True
1897,'Widget 1897',96.0,False
1898,'Widget 1898',98.33,True
1899,'Widget 1899',100.67,False
1900,'Widget 1900',103.0,True
1901,'Widget 1901',105.33,False
1902,'Widget 1902',107.67,True
1903,'Widget 1903',110.0,False
1904,'Widget 1904',112.33,True
1905,'Widget 1905',114.67,False
1906,'Widget 1906',117.0,True
1907,'Widget 1907',119.33,False
1908,'Widget 1908',121.67,True
1909,'Widget 1909',124.0,False
1910,'Widget 1910',126.33,True
1911,'Widget 1911',128.67,False
1912,'Widget 1912',131.0,True
1913,'Widget 1913',133.33,False
1914,'Widget 1914',135.67,True
1915,'Widget 1915',138.0,False
1916,'Widget 1916',140.33,True
1917,'Widget 1917',142.67,False
1918,'Widget 1918',145.0,True
1919,'Widget 1919',147.33,False
1920,'Widget 1920',149.67,True
1921,'Widget 1921',152.0,False
1922,'Widget 1922',154.33,True
1923,'Widget 1923',156.67,False
1924,'Widget 1924',159.0,True
1925,'Widget 1925',161.33,False
1926,'Widget 1926',163.67,True
1927,'Widget 1927',166.0,False
1928,'Widget 1928',168.33,True
1929,'Widget 1929',4.0,False
1930,'Widget 1930',6.33,True
1931,'Widget 1931',8.67,False
1932,'Widget 1932',11.0,True
1933,'Widget 1933',13.33,False
1934,'Widget 1934',15.67,True
1935,'Widget 1935',18.0,False
1936,'Widget 1936',20.33,True
1937,'Widget 1937',22.67,False
1938,'Widget 1938',25.0,True
1939,'Widget 1939',27.33,False
1940,'Widget 1940',29.67,True
1941,'Widget 1941',32.0,False
1942,'Widget 1942',34.33,True
1943,'Widget 1943',36.67,False
1944,'Widget 1944',39.0,True
1945,'Widget 1945',41.33,False
1946,'Widget 1946',43.67,True
1947,'Widget 1947',46.0,False
1948,'Widget 1948',48.33,True
1949,'Widget 1949',50.67,False
1950,'Widget 1950',53.0,True
1951,'Widget 1951',55.33,False
1952,'Widget 1952',57.67,True
1953,'Widget 1953',60.0,False
1954,'Widget 1954',62.33,True
1955,'Widget 1955',64.67,False
1956,'Widget 1956',67.0,True
1957,'Widget 1957',69.33,False
1958,'Widget 1958',71.67,True
1959,'Widget 1959',74.0,False
1960,'Widget 1960',76.33,True
1961,'Widget 1961',78.67,False
1962,'Widget 1962',81.0,True
1963,'Widget 1963',83.33,False
1964,'Widget 1964',85.67,True
1965,'Widget 1965',88.0,False
1966,'Widget 1966',90.33,True
1967,'Widget 1967',92.67,False
1968,'Widget 1968',95.0,True
1969,'Widget 1969',97.33,False
1970,'Widget 1970',99.67,True
1971,'Widget 1971',102.0,False
1972,'Widget 1972',104.33,True
1973,'Widget 1973',106.67,False
1974,'Widget 1974',109.0,True
1975,'Widget 1975',111.33,False
1976,'Widget 1976',113.67,True
1977,'Widget 1977',116.0,False
1978,'Widget 1978',118.33,True
1979,'Widget 1979',120.67,False
1980,'Widget 1980',123.0,True
1981,'Widget 1981',125.33,False
1982,'Widget 1982',127.67,True
1983,'Widget 1983',130.0,False
1984,'Widget 1984',132.33,True
1985,'Widget 1985',134.67,False
1986,'Widget 1986',137.0,True
1987,'Widget 1987',139.33,False
1988,'Widget 1988',141.67,True
1989,'Widget 1989',144.0,False
1990,'Widget 1990',146.33,True
1991,'Widget 1991',148.67,False
1992,'Widget 1992',151.0,True
1993,'Widget 1993',153.33,False
1994,'Widget 1994',155.67,True
1995,'Widget 1995',158.0,False
1996,'Widget 1996',160.33,True
1997,'Widget 1997',162.67,False
1998,'Widget 1998',165.0,True
1999,'Widget 1999',167.33,False
2000,'Widget 2000',3.0,True
2001,'Widget 2001',5.33,False
2002,'Widget 2002',7.67,True
2003,'Widget 2003',10.0,False
2004,'Widget 2004',12.33,True
2005,'Widget 2005',14.67,False
2006,'Widget 2006',17.0,True
2007,'Widget 2007',19.33,False
2008,'Widget 2008',21.67,True
2009,'Widget 2009',24.0,False
2010,'Widget 2010',26.33,True
2011,'Widget 2011',28.67,False
2012,'Widget 2012',31.0,True
2013,'Widget 2013',33.33,False
2014,'Widget 2014',35.67,True
2015,'Widget 2015',38.0,False
2016,'Widget 2016',40.33,True
2017,'Widget 2017',42.67,False
2018,'Widget 2018',45.0,True
2019,'Widget 2019',47.33,False
2020,'Widget 2020',49.67,True
2021,'Widget 2021',52.0,False
2022,'Widget 2022',54.33,True
2023,'Widget 2023',56.67,False
2024,'Widget 2024',59.0,True
2025,'Widget 2025',61.33,False
2026,'Widget 2026',63.67,True
2027,'Widget 2027',66.0,False
2028,'Widget 2028',68.33,True
2029,'Widget 2029',70.67,False
2030,'Widget 2030',73.0,True
2031,'Widget 2031',75.33,False
2032,'Widget 2032',77.67,True
2033,'Widget 2033',80.0,False
2034,'Widget 2034',82.33,True
2035,'Widget 2035',84.67,False
2036,'Widget 2036',87.0,True
2037,'Widget 2037',89.33,False
2038,'Widget 2038',91.67,True
2039,'Widget 2039',94.0,False
2040,'Widget 2040',96.33,True
2041,'Widget 2041',98.67,False
2042,'Widget 2042',101.0,True
2043,'Widget 2043',103.33,False
2044,'Widget 2044',105.67,True
2045,'Widget 2045',108.0,False
2046,'Widget 2046',110.33,True
2047,'Widget 2047',112.67,False
2048,'Widget 2048',115.0,True
2049,'Widget 2049',117.33,False
2050,'Widget 2050',119.67,True
2051,'Widget 2051',122.0,False
2052,'Widget 2052',124.33,True
2053,'Widget 2053',126.67,False
2054,'Widget 2054',129.0,True
2055,'Widget 2055',131.33,False
2056,'Widget 2056',133.67,True
2057,'Widget 2057',136.0,False
2058,'Widget 2058',138.33,True
2059,'Widget 2059',140.67,False
2060,'Widget 2060',143.0,True
2061,'Widget 2061',145.33,False
2062,'Widget 2062',147.67,True
2063,'Widget 2063',150.0,False
2064,'Widget 2064',152.33,True
2065,'Widget 2065',154.67,False
2066,'Widget 2066',157.0,True
2067,'Widget 2067',159.33,False
2068,'Widget 2068',161.67,True
2069,'Widget 2069',164.0,False
2070,'Widget 2070',166.33,True
2071,'Widget 2071',168.67,False
2072,'Widget 2072',4.33,True
2073,'Widget 2073',6.67,False
2074,'Widget 2074',9.0,True
2075,'Widget 2075',11.33,False
2076,'Widget 2076',13.67,True
2077,'Widget 2077',16.0,False
2078,'Widget 2078',18.33,True
2079,'Widget 2079',20.67,False
2080,'Widget 2080',23.0,True
2081,'Widget 2081',25.33,False
2082,'Widget 2082',27.67,True
2083,'Widget 2083',30.0,False
2084,'Widget 2084',32.33,True
2085,'Widget 2085',34.67,False
2086,'Widget 2086',37.0,True
2087,'Widget 2087',39.33,False
2088,'Widget 2088',41.67,True
2089,'Widget 2089',44.0,False
2090,'Widget 2090',46.33,True
2091,'Widget 2091',48.67,False
2092,'Widget 2092',51.0,True
2093,'Widget 2093',53.33,False
2094,'Widget 2094',55.67,True
2095,'Widget 2095',58.0,False
2096,'Widget 2096',60.33,True
2097,'Widget 2097',62.67,False
2098,'Widget 2098',65.0,True
2099,'Widget 2099',67.33,False
2100,'Widget 2100',69.67,True
2101,'Widget 2101',72.0,False
2102,'Widget 2102',74.33,True
2103,'Widget 2103',76.67,False
2104,'Widget 2104',79.0,True
2105,'Widget 2105',81.33,False
2106,'Widget 2106',83.67,True
2107,'Widget 2107',86.0,False
2108,'Widget 2108',88.33,True
2109,'Widget 2109',90.67,False
2110,'Widget 2110',93.0,True
2111,'Widget 2111',95.33,False
2112,'Widget 2112',97.67,True
2113,'Widget 2113',100.0,False
2114,'Widget 2114',102.33,True
2115,'Widget 2115',104.67,False
2116,'Widget 2116',107.0,True
2117,'Widget 2117',109.33,False
2118,'Widget 2118',111.67,True
2119,'Widget 2119',114.0,False
2120,'Widget 2120',116.33,True
2121,'Widget 2121',118.67,False
2122,'Widget 2122',121.0,True
2123,'Widget 2123',123.33,False
2124,'Widget 2124',125.67,True
2125,'Widget 2125',128.0,False
2126,'Widget 2126',130.33,True
2127,'Widget 2127',132.67,False
2128,'Widget 2128',135.0,True
2129,'Widget 2129',137.33,False
2130,'Widget 2130',139.67,True
2131,'Widget 2131',142.0,False
2132,'Widget 2132',144.33,True
2133,'Widget 2133',146.67,False
2134,'Widget 2134',149.0,True
2135,'Widget 2135',151.33,False
2136,'Widget 2136',153.67,True
2137,'Widget 2137',156.0,False
2138,'Widget 2138',158.33,True
2139,'Widget 2139',160.67,False
2140,'Widget 2140',163.0,True
2141,'Widget 2141',165.33,False
2142,'Widget 2142',167.67,True
2143,'Widget 2143',3.33,False
2144,'Widget 2144',5.67,True
2145,'Widget 2145',8.0,False
2146,'Widget 2146',10.33,True
2147,'Widget 2147',12.67,False
2148,'Widget 2148',15.0,True
2149,'Widget 2149',17.33,False
2150,'Widget 2150',19.67,True
2151,'Widget 2151',22.0,False
2152,'Widget 2152',24.33,True
2153,'Widget 2153',26.67,False
2154,'Widget 2154',29.0,True
2155,'Widget 2155',31.33,False
2156,'Widget 2156',33.67,True
2157,'Widget 2157',36.0,False
2158,'Widget 2158',38.33,True
2159,'Widget 2159',40.67,False
2160,'Widget 2160',43.0,True
2161,'Widget 2161',45.33,False
2162,'Widget 2162',47.67,True
2163,'Widget 2163',50.0,False
2164,'Widget 2164',52.33,True
2165,'Widget 2165',54.67,False
2166,'Widget 2166',57.0,True
2167,'Widget 2167',59.33,False
2168,'Widget 2168',61.67,True
2169,'Widget 2169',64.0,False
2170,'Widget 2170',66.33,True
2171,'Widget 2171',68.67,False
2172,'Widget 2172',71.0,True
2173,'Widget 2173',73.33,False
2174,'Widget 2174',75.67,True
2175,'Widget 2175',78.0,False
2176,'Widget 2176',80.33,True
2177,'Widget 2177',82.67,False
2178,'Widget 2178',85.0,True
2179,'Widget 2179',87.33,False
2180,'Widget 2180',89.67,True
2181,'Widget 2181',92.0,False
2182,'Widget 2182',94.33,True
2183,'Widget 2183',96.67,False
2184,'Widget 2184',99.0,True
2185,'Widget 2185',101.33,False
2186,'Widget 2186',103.67,True
2187,'Widget 2187',106.0,False
2188,'Widget 2188',108.33,True
2189,'Widget 2189',110.67,False
2190,'Widget 2190',113.0,True
2191,'Widget 2191',115.33,False
2192,'Widget 2192',117.67,True
2193,'Widget 2193',120.0,False
2194,'Widget 2194',122.33,True
2195,'Widget 2195',124.67,False
2196,'Widget 2196',127.0,True
2197,'Widget 2197',129.33,False
2198,'Widget 2198',131.67,True
2199,'Widget 2199',134.0,False
2200,'Widget 2200',136.33,True
2201,'Widget 2201',138.67,False
2202,'Widget 2202',141.0,True
2203,'Widget 2203',143.33,False
2204,'Widget 2204',145.67,True
2205,'Widget 2205',148.0,False
2206,'Widget 2206',150.33,True
2207,'Widget 2207',152.67,False
2208,'Widget 2208',155.0,True
2209,'Widget 2209',157.33,False
2210,'Widget 2210',159.67,True
2211,'Widget 2211',162.0,False
2212,'Widget 2212',164.33,True
2213,'Widget 2213',166.67,False
2214,'Widget 2214',169.0,True
2215,'Widget 2215',4.67,False
2216,'Widget 2216',7.0,True
2217,'Widget 2217',9.33,False
2218,'Widget 2218',11.67,True
2219,'Widget 2219',14.0,False
2220,'Widget 2220',16.33,True
2221,'Widget 2221',18.67,False
2222,'Widget 2222',21.0,True
2223,'Widget 2223',23.33,False
2224,'Widget 2224',25.67,True
2225,'Widget 2225',28.0,False
2226,'Widget 2226',30.33,True
2227,'Widget 2227',32.67,False
2228,'Widget 2228',35.0,True
2229,'Widget 2229',37.33,False
2230,'Widget 2230',39.67,True
2231,'Widget 2231',42.0,False
2232,'Widget 2232',44.33,True
2233,'Widget 2233',46.67,False
2234,'Widget 2234',49.0,True
2235,'Widget 2235',51.33,False
2236,'Widget 2236',53.67,True
2237,'Widget 2237',56.0,False
2238,'Widget 2238',58.33,True
2239,'Widget 2239',60.67,False
2240,'Widget 2240',63.0,True
2241,'Widget 2241',65.33,False
2242,'Widget 2242',67.67,True
2243,'Widget 2243',70.0,False
2244,'Widget 2244',72.33,True
2245,'Widget 2245',74.67,False
2246,'Widget 2246',77.0,True
2247,'Widget 2247',79.33,False
2248,'Widget 2248',81.67,True
2249,'Widget 2249',84.0,False
2250,'Widget 2250',86.33,True
2251,'Widget 2251',88.67,False
2252,'Widget 2252',91.0,True
2253,'Widget 2253',93.33,False
2254,'Widget 2254',95.67,True
2255,'Widget 2255',98.0,False
2256,'Widget 2256',100.33,True
2257,'Widget 2257',102.67,False
2258,'Widget 2258',105.0,True
2259,'Widget 2259',107.33,False
2260,'Widget 2260',109.67,True
2261,'Widget 2261',112.0,False
2262,'Widget 2262',114.33,True
2263,'Widget 2263',116.67,False
2264,'Widget 2264',119.0,True
2265,'Widget 2265',121.33,False
2266,'Widget 2266',123.67,True
2267,'Widget 2267',126.0,False
2268,'Widget 2268',128.33,True
2269,'Widget 2269',130.67,False
2270,'Widget 2270',133.0,True
2271,'Widget 2271',135.33,False
2272,'Widget 2272',137.67,True
2273,'Widget 2273',140.0,False
2274,'Widget 2274',142.33,True
2275,'Widget 2275',144.67,False
2276,'Widget 2276',147.0,True
2277,'Widget 2277',149.33,False
2278,'Widget 2278',151.67,True
2279,'Widget 2279',154.0,False
2280,'Widget 2280',156.33,True
2281,'Widget 2281',158.67,False
2282,'Widget 2282',161.0,True
2283,'Widget 2283',163.33,False
2284,'Widget 2284',165.67,True
2285,'Widget 2285',168.0,False
2286,'Widget 2286',3.67,True
2287,'Widget 2287',6.0,False
2288,'Widget 2288',8.33,True
2289,'Widget 2289',10.67,False
2290,'Widget 2290',13.0,True
2291,'Widget 2291',15.33,False
2292,'Widget 2292',17.67,True
2293,'Widget 2293',20.0,False
2294,'Widget 2294',22.33,True
2295,'Widget 2295',24.67,False
2296,'Widget 2296',27.0,True
2297,'Widget 2297',29.33,False
2298,'Widget 2298',31.67,True
2299,'Widget 2299',34.0,False
2300,'Widget 2300',36.33,True
2301,'Widget 2301',38.67,False
2302,'Widget 2302',41.0,True
2303,'Widget 2303',43.33,False
2304,'Widget 2304',45.67,True
2305,'Widget 2305',48.0,False
2306,'Widget 2306',50.33,True
2307,'Widget 2307',52.67,False
2308,'Widget 2308',55.0,True
2309,'Widget 2309',57.33,False
2310,'Widget 2310',59.67,True
2311,'Widget 2311',62.0,False
2312,'Widget 2312',64.33,True
2313,'Widget 2313',66.67,False
2314,'Widget 2314',69.0,True
2315,'Widget 2315',71.33,False
2316,'Widget 2316',73.67,True
2317,'Widget 2317',76.0,False
2318,'Widget 2318',78.33,True
2319,'Widget 2319',80.67,False
2320,'Widget 2320',83.0,True
2321,'Widget 2321',85.33,False
2322,'Widget 2322',87.67,True
2323,'Widget 2323',90.0,False
2324,'Widget 2324',92.33,True
2325,'Widget 2325',94.67,False
2326,'Widget 2326',97.0,True
2327,'Widget 2327',99.33,False
2328,'Widget 2328',101.67,True
2329,'Widget 2329',104.0,False
2330,'Widget 2330',106.33,True
2331,'Widget 2331',108.67,False
2332,'Widget 2332',111.0,True
2333,'Widget 2333',113.33,False
2334,'Widget 2334',115.67,True
2335,'Widget 2335',118.0,False
2336,'Widget 2336',120.33,True
2337,'Widget 2337',122.67,False
2338,'Widget 2338',125.0,True
2339,'Widget 2339',127.33,False
2340,'Widget 2340',129.67,True
2341,'Widget 2341',132.0,False
2342,'Widget 2342',134.33,True
2343,'Widget 2343',136.67,False
2344,'Widget 2344',139.0,True
2345,'Widget 2345',141.33,False
2346,'Widget 2346',143.67,True
2347,'Widget 2347',146.0,False
2348,'Widget 2348',148.33,True
2349,'Widget 2349',150.67,False
2350,'Widget 2350',153.0,True
2351,'Widget 2351',155.33,False
2352,'Widget 2352',157.67,True
2353,'Widget 2353',160.0,False
2354,'Widget 2354',162.33,True
2355,'Widget 2355',164.67,False
2356,'Widget 2356',167.0,True
2357,'Widget 2357',169.33,False
2358,'Widget 2358',5.0,True
2359,'Widget 2359',7.33,False
2360,'Widget 2360',9.67,True
2361,'Widget 2361',12.0,False
2362,'Widget 2362',14.33,True
2363,'Widget 2363',16.67,False
2364,'Widget 2364',19.0,True
2365,'Widget 2365',21.33,False
2366,'Widget 2366',23.67,True
2367,'Widget 2367',26.0,False
2368,'Widget 2368',28.33,True
2369,'Widget 2369',30.67,False
2370,'Widget 2370',33.0,True
2371,'Widget 2371',35.33,False
2372,'Widget 2372',37.67,True
2373,'Widget 2373',40.0,False
2374,'Widget 2374',42.33,True
2375,'Widget 2375',44.67,False
2376,'Widget 2376',47.0,True
2377,'Widget 2377',49.33,False
2378,'Widget 2378',51.67,True
2379,'Widget 2379',54.0,False
2380,'Widget 2380',56.33,True
2381,'Widget 2381',58.67,False
2382,'Widget 2382',61.0,True
2383,'Widget 2383',63.33,False
2384,'Widget 2384',65.67,True
2385,'Widget 2385',68.0,False
2386,'Widget 2386',70.33,True
2387,'Widget 2387',72.67,False
2388,'Widget 2388',75.0,True
2389,'Widget 2389',77.33,False
2390,'Widget 2390',79.67,True
2391,'Widget 2391',82.0,False
2392,'Widget 2392',84.33,True
2393,'Widget 2393',86.67,False
2394,'Widget 2394',89.0,True
2395,'Widget 2395',91.33,False
2396,'Widget 2396',93.67,True
2397,'Widget 2397',96.0,False
2398,'Widget 2398',98.33,True
2399,'Widget 2399',100.67,False
2400,'Widget 2400',103.0,True
2401,'Widget 2401',105.33,False
2402,'Widget 2402',107.67,True
2403,'Widget 2403',110.0,False
2404,'Widget 2404',112.33,True
2405,'Widget 2405',114.67,False
2406,'Widget 2406',117.0,True
2407,'Widget 2407',119.33,False
2408,'Widget 2408',121.67,True
2409,'Widget 2409',124.0,False
2410,'Widget 2410',126.33,True
2411,'Widget 2411',128.67,False
2412,'Widget 2412',131.0,True
2413,'Widget 2413',133.33,False
2414,'Widget 2414',135.67,True
2415,'Widget 2415',138.0,False
2416,'Widget 2416',140.33,True
2417,'Widget 2417',142.67,False
2418,'Widget 2418',145.0,True
2419,'Widget 2419',147.33,False
2420,'Widget 2420',149.67,True
2421,'Widget 2421',152.0,False
2422,'Widget 2422',154.33,True
2423,'Widget 2423',156.67,False
2424,'Widget 2424',159.0,True
2425,'Widget 2425',161.33,False
2426,'Widget 2426',163.67,True
2427,'Widget 2427',166.0,False
2428,'Widget 2428',168.33,True
2429,'Widget 2429',4.0,False
2430,'Widget 2430',6.33,True
2431,'Widget 2431',8.67,False
2432,'Widget 2432',11.0,True
2433,'Widget 2433',13.33,False
2434,'Widget 2434',15.67,True
2435,'Widget 2435',18.0,False
2436,'Widget 2436',20.33,True
2437,'Widget 2437',22.67,False
2438,'Widget 2438',25.0,True
2439,'Widget 2439',27.33,False
2440,'Widget 2440',29.67,True
2441,'Widget 2441',32.0,False
2442,'Widget 2442',34.33,True
2443,'Widget 2443',36.67,False
2444,'Widget 2444',39.0,True
2445,'Widget 2445',41.33,False
2446,'Widget 2446',43.67,True
2447,'Widget 2447',46.0,False
2448,'Widget 2448',48.33,True
2449,'Widget 2449',50.67,False
2450,'Widget 2450',53.0,True
2451,'Widget 2451',55.33,False
2452,'Widget 2452',57.67,True
2453,'Widget 2453',60.0,False
2454,'Widget 2454',62.33,True
2455,'Widget 2455',64.67,False
2456,'Widget 2456',67.0,True
2457,'Widget 2457',69.33,False
2458,'Widget 2458',71.67,True
2459,'Widget 2459',74.0,False
2460,'Widget 2460',76.33,True
2461,'Widget 2461',78.67,False
2462,'Widget 2462',81.0,True
2463,'Widget 2463',83.33,False
2464,'Widget 2464',85.67,True
2465,'Widget 2465',88.0,False
2466,'Widget 2466',90.33,True
2467,'Widget 2467',92.67,False
2468,'Widget 2468',95.0,True
2469,'Widget 2469',97.33,False
2470,'Widget 2470',99.67,True
2471,'Widget 2471',102.0,False
2472,'Widget 2472',104.33,True
2473,'Widget 2473',106.67,False
2474,'Widget 2474',109.0,True
2475,'Widget 2475',111.33,False
2476,'Widget 2476',113.67,True
2477,'Widget 2477',116.0,False
2478,'Widget 2478',118.33,True
2479,'Widget 2479',120.67,False
2480,'Widget 2480',123.0,True
2481,'Widget 2481',125.33,False
2482,'Widget 2482',127.67,True
2483,'Widget 2483',130.0,False
2484,'Widget 2484',132.33,True
2485,'Widget 2485',134.67,False
2486,'Widget 2486',137.0,True
2487,'Widget 2487',139.33,False
2488,'Widget 2488',141.67,True
2489,'Widget 2489',144.0,False
2490,'Widget 2490',146.33,True
2491,'Widget 2491',148.67,False
2492,'Widget 2492',151.0,True
2493,'Widget 2493',153.33,False
2494,'Widget 2494',155.67,True
2495,'Widget 2495',158.0,False
2496,'Widget 2496',160.33,True
2497,'Widget 2497',162.67,False
2498,'Widget 2498',165.0,True
2499,'Widget 2499',167.33,False
2500,'Widget 2500',3.0,True
2501,'Widget 2501',5.33,False
2502,'Widget 2502',7.67,True
2503,'Widget 2503',10.0,False
2504,'Widget 2504',12.33,True
2505,'Widget 2505',14.67,False
2506,'Widget 2506',17.0,True
2507,'Widget 2507',19.33,False
2508,'Widget 2508',21.67,True
2509,'Widget 2509',24.0,False
2510,'Widget 2510',26.33,True
2511,'Widget 2511',28.67,False
2512,'Widget 2512',31.0,True
2513,'Widget 2513',33.33,False
2514,'Widget 2514',35.67,True
2515,'Widget 2515',38.0,False
2516,'Widget 2516',40.33,True
2517,'Widget 2517',42.67,False
2518,'Widget 2518',45.0,True
2519,'Widget 2519',47.33,False
2520,'Widget 2520',49.67,True
2521,'Widget 2521',52.0,False
2522,'Widget 2522',54.33,True
2523,'Widget 2523',56.67,False
2524,'Widget 2524',59.0,True
2525,'Widget 2525',61.33,False
2526,'Widget 2526',63.67,True
2527,'Widget 2527',66.0,False
2528,'Widget 2528',68.33,True
