@RELATION widgets

@ATTRIBUTE id NUMERIC
@ATTRIBUTE name STRING
@ATTRIBUTE price NUMERIC
@ATTRIBUTE in_stock {True, False}

@DATA
923,'Widget 923',156.67,False
924,'Widget 924',159.0,True
925,'Widget 925',161.33,False
926,'Widget 926',163.67,True
927,'Widget 927',166.0,False
928,'Widget 928',168.33,True
929,'Widget 929',4.0,False
930,'Widget 930',6.33,True
931,'Widget 931',8.67,False
932,'Widget 932',11.0,True
933,'Widget 933',13.33,False
934,'Widget 934',15.67,True
935,'Widget 935',18.0,False
936,'Widget 936',20.33,True
937,'Widget 937',22.67,False
938,'Widget 938',25.0,True
939,'Widget 939',27.33,False
940,'Widget 940',29.67,True
941,'Widget 941',32.0,False
942,'Widget 942',34.33,True
943,'Widget 943',36.67,False
944,'Widget 944',39.0,True
945,'Widget 945',41.33,False
946,'Widget 946',43.67,True
947,'Widget 947',46.0,False
948,'Widget 948',48.33,True
949,'Widget 949',50.67,False
950,'Widget 950',53.0,True
951,'Widget 951',55.33,False
952,'Widget 952',57.67,True
953,'Widget 953',60.0,False
954,'Widget 954',62.33,True
955,'Widget 955',64.67,False
956,'Widget 956',67.0,True
957,'Widget 957',69.33,False
958,'Widget 958',71.67,True
959,'Widget 959',74.0,False
960,'Widget 960',76.33,True
961,'Widget 961',78.67,False
962,'Widget 962',81.0,True
963,'Widget 963',83.33,False
964,'Widget 964',85.67,True
965,'Widget 965',88.0,False
966,'Widget 966',90.33,True
967,'Widget 967',92.67,False
968,'Widget 968',95.0,True
969,'Widget 969',97.33,False
970,'Widget 970',99.67,True
971,'Widget 971',102.0,False
972,'Widget 972',104.33,True
973,'Widget 973',106.67,False
974,'Widget 974',109.0,True
975,'Widget 975',111.33,False
976,'Widget 976',113.67,True
977,'Widget 977',116.0,False
978,'Widget 978',118.33,True
979,'Widget 979',120.67,False
980,'Widget 980',123.0,True
981,'Widget 981',125.33,False
982,'Widget 982',127.67,True
983,'Widget 983',130.0,False
984,'Widget 984',132.33,True
985,'Widget 985',134.67,False
986,'Widget 986',137.0,True
987,'Widget 987',139.33,False
988,'Widget 988',141.67,True
989,'Widget 989',144.0,False
990,'Widget 990',146.33,True
991,'Widget 991',148.67,False
992,'Widget 992',151.0,True
993,'Widget 993',153.33,False
994,'Widget 994',155.67,True
995,'Widget 995',158.0,False
996,'Widget 996',160.33,True
997,'Widget 997',162.67,False
998,'Widget 998',165.0,True
999,'Widget 999',167.33,False
1000,'Widget 1000',3.0,True
1001,'Widget 1001',5.33,False
1002,'Widget 1002',7.67,True
1003,'Widget 1003',10.0,False
1004,'Widget 1004',12.33,True
1005,'Widget 1005',14.67,False
1006,'Widget 1006',17.0,True
1007,'Widget 1007',19.33,False
1008,'Widget 1008',21.67,True
1009,'Widget 1009',24.0,False
1010,'Widget 1010',26.33,True
1011,'Widget 1011',28.67,False
1012,'Widget 1012',31.0,True
1013,'Widget 1013',33.33,False
1014,'Widget 1014',35.67,True
1015,'Widget 1015',38.0,False
1016,'Widget 1016',40.33,True
1017,'Widget 1017',42.67,False
1018,'Widget 1018',45.0,True
1019,'Widget 1019',47.33,False
1020,'Widget 1020',49.67,True
1021,'Widget 1021',52.0,False
1022,'Widget 1022',54.33,True
1023,'Widget 1023',56.67,False
1024,'Widget 1024',59.0,True
1025,'Widget 1025',61.33,False
1026,'Widget 1026',63.67,True
1027,'Widget 1027',66.0,False
1028,'Widget 1028',68.33,True
1029,'Widget 1029',70.67,False
1030,'Widget 1030',73.0,True
1031,'Widget 1031',75.33,False
1032,'Widget 1032',77.67,True
1033,'Widget 1033',80.0,False
1034,'Widget 1034',82.33,True
1035,'Widget 1035',84.67,False
1036,'Widget 1036',87.0,True
1037,'Widget 1037',89.33,False
1038,'Widget 1038',91.67,True
1039,'Widget 1039',94.0,False
1040,'Widget 1040',96.33,True
1041,'Widget 1041',98.67,False
1042,'Widget 1042',101.0,True
1043,'Widget 1043',103.33,False
1044,'Widget 1044',105.67,True
1045,'Widget 1045',108.0,False
1046,'Widget 1046',110.33,True
1047,'Widget 1047',112.67,False
1048,'Widget 1048',115.0,True
1049,'Widget 1049',117.33,False
1050,'Widget 1050',119.67,True
1051,'Widget 1051',122.0,False
1052,'Widget 1052',124.33,True
1053,'Widget 1053',126.67,False
1054,'Widget 1054',129.0,True
1055,'Widget 1055',131.33,False
1056,'Widget 1056',133.67,True
1057,'Widget 1057',136.0,False
1058,'Widget 1058',138.33,True
1059,'Widget 1059',140.67,False
1060,'Widget 1060',143.0,True
1061,'Widget 1061',145.33,False
1062,'Widget 1062',147.67,True
1063,'Widget 1063',150.0,False
1064,'Widget 1064',152.33,True
1065,'Widget 1065',154.67,False
1066,'Widget 1066',157.0,True
1067,'Widget 1067',159.33,False
1068,'Widget 1068',161.67,True
1069,'Widget 1069',164.0,False
1070,'Widget 1070',166.33,True
1071,'Widget 1071',168.67,False
1072,'Widget 1072',4.33,True
1073,'Widget 1073',6.67,False
1074,'Widget 1074',9.0,True
1075,'Widget 1075',11.33,False
1076,'Widget 1076',13.67,True
1077,'Widget 1077',16.0,False
1078,'Widget 1078',18.33,True
1079,'Widget 1079',20.67,False
1080,'Widget 1080',23.0,True
1081,'Widget 1081',25.33,False
1082,'Widget 1082',27.67,True
1083,'Widget 1083',30.0,False
1084,'Widget 1084',32.33,True
1085,'Widget 1085',34.67,False
1086,'Widget 1086',37.0,True
1087,'Widget 1087',39.33,False
1088,'Widget 1088',41.67,True
1089,'Widget 1089',44.0,False
1090,'Widget 1090',46.33,True
1091,'Widget 1091',48.67,False
1092,'Widget 1092',51.0,True
1093,'Widget 1093',53.33,False
1094,'Widget 1094',55.67,True
1095,'Widget 1095',58.0,False
1096,'Widget 1096',60.33,True
1097,'Widget 1097',62.67,False
1098,'Widget 1098',65.0,True
1099,'Widget 1099',67.33,False
1100,'Widget 1100',69.67,True
1101,'Widget 1101',72.0,False
1102,'Widget 1102',74.33,True
1103,'Widget 1103',76.67,False
1104,'Widget 1104',79.0,True
1105,'Widget 1105',81.33,False
1106,'Widget 1106',83.67,True
1107,'Widget 1107',86.0,False
1108,'Widget 1108',88.33,True
1109,'Widget 1109',90.67,False
1110,'Widget 1110',93.0,True
1111,'Widget 1111',95.33,False
1112,'Widget 1112',97.67,True
1113,'Widget 1113',100.0,False
1114,'Widget 1114',102.33,True
1115,'Widget 1115',104.67,False
1116,'Widget 1116',107.0,True
1117,'Widget 1117',109.33,False
1118,'Widget 1118',111.67,True
1119,'Widget 1119',114.0,False
1120,'Widget 1120',116.33,True
1121,'Widget 1121',118.67,False
1122,'Widget 1122',121.0,True
1123,'Widget 1123',123.33,False
1124,'Widget 1124',125.67,True
1125,'Widget 1125',128.0,False
1126,'Widget 1126',130.33,True
1127,'Widget 1127',132.67,False
1128,'Widget 1128',135.0,True
1129,'Widget 1129',137.33,False
1130,'Widget 1130',139.67,True
1131,'Widget 1131',142.0,False
1132,'Widget 1132',144.33,True
1133,'Widget 1133',146.67,False
1134,'Widget 1134',149.0,True
1135,'Widget 1135',151.33,False
1136,'Widget 1136',153.67,True
1137,'Widget 1137',156.0,False
1138,'Widget 1138',158.33,True
1139,'Widget 1139',160.67,False
1140,'Widget 1140',163.0,True
1141,'Widget 1141',165.33,False
1142,'Widget 1142',167.67,True
1143,'Widget 1143',3.33,False
1144,'Widget 1144',5.67,True
1145,'Widget 1145',8.0,False
1146,'Widget 1146',10.33,True
1147,'Widget 1147',12.67,False
1148,'Widget 1148',15.0,True
1149,'Widget 1149',17.33,False
1150,'Widget 1150',19.67,True
1151,'Widget 1151',22.0,False
1152,'Widget 1152',24.33,True
1153,'Widget 1153',26.67,False
1154,'Widget 1154',29.0,True
1155,'Widget 1155',31.33,False
1156,'Widget 1156',33.67,True
1157,'Widget 1157',36.0,False
1158,'Widget 1158',38.33,True
1159,'Widget 1159',40.67,False
1160,'Widget 1160',43.0,True
1161,'Widget 1161',45.33,False
1162,'Widget 1162',47.67,True
1163,'Widget 1163',50.0,False
1164,'Widget 1164',52.33,True
1165,'Widget 1165',54.67,False
1166,'Widget 1166',57.0,True
1167,'Widget 1167',59.33,False
1168,'Widget 1168',61.67,True
1169,'Widget 1169',64.0,False
1170,'Widget 1170',66.33,True
1171,'Widget 1171',68.67,False
1172,'Widget 1172',71.0,True
1173,'Widget 1173',73.33,False
1174,'Widget 1174',75.67,True
1175,'Widget 1175',78.0,False
1176,'Widget 1176',80.33,True
1177,'Widget 1177',82.67,False
1178,'Widget 1178',85.0,True
1179,'Widget 1179',87.33,False
1180,'Widget 1180',89.67,True
1181,'Widget 1181',92.0,False
1182,'Widget 1182',94.33,True
1183,'Widget 1183',96.67,False
1184,'Widget 1184',99.0,True
1185,'Widget 1185',101.33,False
1186,'Widget 1186',103.67,True
1187,'Widget 1187',106.0,False
1188,'Widget 1188',108.33,True
1189,'Widget 1189',110.67,False
1190,'Widget 1190',113.0,True
1191,'Widget 1191',115.33,False
1192,'Widget 1192',117.67,True
1193,'Widget 1193',120.0,False
1194,'Widget 1194',122.33,True
1195,'Widget 1195',124.67,False
1196,'Widget 1196',127.0,True
1197,'Widget 1197',129.33,False
1198,'Widget 1198',131.67,True
1199,'Widget 1199',134.0,False
1200,'Widget 1200',136.33,True
1201,'Widget 1201',138.67,False
1202,'Widget 1202',141.0,True
1203,'Widget 1203',143.33,False
1204,'Widget 1204',145.67,True
1205,'Widget 1205',148.0,False
1206,'Widget 1206',150.33,True
1207,'Widget 1207',152.67,False
1208,'Widget 1208',155.0,True
1209,'Widget 1209',157.33,False
1210,'Widget 1210',159.67,True
1211,'Widget 1211',162.0,False
1212,'Widget 1212',164.33,True
1213,'Widget 1213',166.67,False
1214,'Widget 1214',169.0,True
1215,'Widget 1215',4.67,False
1216,'Widget 1216',7.0,True
1217,'Widget 1217',9.33,False
1218,'Widget 1218',11.67,True
1219,'Widget 1219',14.0,False
1220,'Widget 1220',16.33,True
1221,'Widget 1221',18.67,False
1222,'Widget 1222',21.0,True
1223,'Widget 1223',23.33,False
1224,'Widget 1224',25.67,True
1225,'Widget 1225',28.0,False
1226,'Widget 1226',30.33,True
1227,'Widget 1227',32.67,False
1228,'Widget 1228',35.0,True
1229,'Widget 1229',37.33,False
1230,'Widget 1230',39.67,True
1231,'Widget 1231',42.0,False
1232,'Widget 1232',44.33,True
1233,'Widget 1233',46.67,False
1234,'Widget 1234',49.0,True
1235,'Widget 1235',51.33,False
1236,'Widget 1236',53.67,True
1237,'Widget 1237',56.0,False
1238,'Widget 1238',58.33,True
1239,'Widget 1239',60.67,False
1240,'Widget 1240',63.0,True
1241,'Widget 1241',65.33,False
1242,'Widget 1242',67.67,True
1243,'Widget 1243',70.0,False
1244,'Widget 1244',72.33,True
1245,'Widget 1245',74.67,False
1246,'Widget 1246',77.0,True
1247,'Widget 1247',79.33,False
1248,'Widget 1248',81.67,True
1249,'Widget 1249',84.0,False
1250,'Widget 1250',86.33,True
1251,'Widget 1251',88.67,False
1252,'Widget 1252',91.0,True
1253,'Widget 1253',93.33,False
1254,'Widget 1254',95.67,True
1255,'Widget 1255',98.0,False
1256,'Widget 1256',100.33,True
1257,'Widget 1257',102.67,False
1258,'Widget 1258',105.0,True
1259,'Widget 1259',107.33,False
1260,'Widget 1260',109.67,True
1261,'Widget 1261',112.0,False
1262,'Widget 1262',114.33,True
1263,'Widget 1263',116.67,False
1264,'Widget 1264',119.0,True
1265,'Widget 1265',121.33,False
1266,'Widget 1266',123.67,True
1267,'Widget 1267',126.0,False
1268,'Widget 1268',128.33,True
1269,'Widget 1269',130.67,False
1270,'Widget 1270',133.0,True
1271,'Widget 1271',135.33,False
1272,'Widget 1272',137.67,True
1273,'Widget 1273',140.0,False
1274,'Widget 1274',142.33,True
1275,'Widget 1275',144.67,False
1276,'Widget 1276',147.0,True
1277,'Widget 1277',149.33,False
1278,'Widget 1278',151.67,True
1279,'Widget 1279',154.0,False
1280,'Widget 1280',156.33,True
1281,'Widget 1281',158.67,False
1282,'Widget 1282',161.0,True
1283,'Widget 1283',163.33,False
1284,'Widget 1284',165.67,True
1285,'Widget 1285',168.0,False
1286,'Widget 1286',3.67,True
1287,'Widget 1287',6.0,False
1288,'Widget 1288',8.33,True
1289,'Widget 1289',10.67,False
1290,'Widget 1290',13.0,True
1291,'Widget 1291',15.33,False
1292,'Widget 1292',17.67,True
1293,'Widget 1293',20.0,False
1294,'Widget 1294',22.33,True
1295,'Widget 1295',24.67,False
1296,'Widget 1296',27.0,True
1297,'Widget 1297',29.33,False
1298,'Widget 1298',31.67,True
1299,'Widget 1299',34.0,False
1300,'Widget 1300',36.33,True
1301,'Widget 1301',38.67,False
1302,'Widget 1302',41.0,True
1303,'Widget 1303',43.33,False
1304,'Widget 1304',45.67,True
1305,'Widget 1305',48.0,False
1306,'Widget 1306',50.33,True
1307,'Widget 1307',52.67,False
1308,'Widget 1308',55.0,True
1309,'Widget 1309',57.33,False
1310,'Widget 1310',59.67,True
1311,'Widget 1311',62.0,False
1312,'Widget 1312',64.33,True
1313,'Widget 1313',66.67,False
1314,'Widget 1314',69.0,True
1315,'Widget 1315',71.33,False
1316,'Widget 1316',73.67,True
1317,'Widget 1317',76.0,False
1318,'Widget 1318',78.33,True
1319,'Widget 1319',80.67,False
1320,'Widget 1320',83.0,True
1321,'Widget 1321',85.33,False
1322,'Widget 1322',87.67,True
1323,'Widget 1323',90.0,False
1324,'Widget 1324',92.33,True
1325,'Widget 1325',94.67,False
1326,'Widget 1326',97.0,True
1327,'Widget 1327',99.33,False
1328,'Widget 1328',101.67,True
1329,'Widget 1329',104.0,False
1330,'Widget 1330',106.33,True
1331,'Widget 1331',108.67,False
1332,'Widget 1332',111.0,True
1333,'Widget 1333',113.33,False
1334,'Widget 1334',115.67,True
1335,'Widget 1335',118.0,False
1336,'Widget 1336',120.33,True
1337,'Widget 1337',122.67,False
1338,'Widget 1338',125.0,True
1339,'Widget 1339',127.33,False
1340,'Widget 1340',129.67,True
1341,'Widget 1341',132.0,False
1342,'Widget 1342',134.33,True
1343,'Widget 1343',136.67,False
1344,'Widget 1344',139.0,True
1345,'Widget 1345',141.33,False
1346,'Widget 1346',143.67,True
1347,'Widget 1347',146.0,False
1348,'Widget 1348',148.33,True
1349,'Widget 1349',150.67,False
1350,'Widget 1350',153.0,True
1351,'Widget 1351',155.33,False
1352,'Widget 1352',157.67,True
1353,'Widget 1353',160.0,False
1354,'Widget 1354',162.33,True
1355,'Widget 1355',164.67,False
1356,'Widget 1356',167.0,True
1357,'Widget 1357',169.33,False
1358,'Widget 1358',5.0,True
1359,'Widget 1359',7.33,False
1360,'Widget 1360',9.67,True
1361,'Widget 1361',12.0,False
1362,'Widget 1362',14.33,True
1363,'Widget 1363',16.67,False
1364,'Widget 1364',19.0,True
1365,'Widget 1365',21.33,False
1366,'Widget 1366',23.67,True
1367,'Widget 1367',26.0,False
1368,'Widget 1368',28.33,True
1369,'Widget 1369',30.67,False
1370,'Widget 1370',33.0,True
1371,'Widget 1371',35.33,False
1372,'Widget 1372',37.67,True
1373,'Widget 1373',40.0,False
1374,'Widget 1374',42.33,True
1375,'Widget 1375',44.67,False
1376,'Widget 1376',47.0,True
1377,'Widget 1377',49.33,False
1378,'Widget 1378',51.67,True
1379,'Widget 1379',54.0,False
1380,'Widget 1380',56.33,True
1381,'Widget 1381',58.67,False
1382,'Widget 1382',61.0,True
1383,'Widget 1383',63.33,False
1384,'Widget 1384',65.67,True
1385,'Widget 1385',68.0,False
1386,'Widget 1386',70.33,True
1387,'Widget 1387',72.67,False
1388,'Widget 1388',75.0,True
1389,'Widget 1389',77.33,False
1390,'Widget 1390',79.67,True
1391,'Widget 1391',82.0,False
1392,'Widget 1392',84.33,True
1393,'Widget 1393',86.67,False
1394,'Widget 1394',89.0,True
1395,'Widget 1395',91.33,False
1396,'Widget 1396',93.67,True
1397,'Widget 1397',96.0,False
1398,'Widget 1398',98.33,True
1399,'Widget 1399',100.67,False
1400,'Widget 1400',103.0,True
1401,'Widget 1401',105.33,False
1402,'Widget 1402',107.67,True
1403,'Widget 1403',110.0,False
1404,'Widget 1404',112.33,True
1405,'Widget 1405',114.67,False
1406,'Widget 1406',117.0,True
1407,'Widget 1407',119.33,False
1408,'Widget 1408',121.67,True
1409,'Widget 1409',124.0,False
1410,'Widget 1410',126.33,True
1411,'Widget 1411',128.67,False
1412,'Widget 1412',131.0,True
1413,'Widget 1413',133.33,False
1414,'Widget 1414',135.67,True
1415,'Widget 1415',138.0,False
1416,'Widget 1416',140.33,True
1417,'Widget 1417',142.67,False
1418,'Widget 1418',145.0,True
1419,'Widget 1419',147.33,False
1420,'Widget 1420',149.67,True
1421,'Widget 1421',152.0,False
1422,'Widget 1422',154.33,True
1423,'Widget 1423',156.67,False
1424,'Widget 1424',159.0,True
1425,'Widget 1425',161.33,False
1426,'Widget 1426',163.67,True
1427,'Widget 1427',166.0,False
1428,'Widget 1428',168.33,True
1429,'Widget 1429',4.0,False
1430,'Widget 1430',6.33,True
1431,'Widget 1431',8.67,False
1432,'Widget 1432',11.0,True
1433,'Widget 1433',13.33,False
1434,'Widget 1434',15.67,True
1435,'Widget 1435',18.0,False
1436,'Widget 1436',20.33,True
1437,'Widget 1437',22.67,False
1438,'Widget 1438',25.0,True
1439,'Widget 1439',27.33,False
1440,'Widget 1440',29.67,True
1441,'Widget 1441',32.0,False
1442,'Widget 1442',34.33,True
1443,'Widget 1443',36.67,False
1444,'Widget 1444',39.0,True
1445,'Widget 1445',41.33,False
1446,'Widget 1446',43.67,True
1447,'Widget 1447',46.0,False
1448,'Widget 1448',48.33,True
1449,'Widget 1449',50.67,False
1450,'Widget 1450',53.0,True
1451,'Widget 1451',55.33,False
1452,'Widget 1452',57.67,True
1453,'Widget 1453',60.0,False
1454,'Widget 1454',62.33,True
1455,'Widget 1455',64.67,False
1456,'Widget 1456',67.0,True
1457,'Widget 1457',69.33,False
1458,'Widget 1458',71.67,True
1459,'Widget 1459',74.0,False
1460,'Widget 1460',76.33,True
1461,'Widget 1461',78.67,False
1462,'Widget 1462',81.0,True
1463,'Widget 1463',83.33,False
1464,'Widget 1464',85.67,True
1465,'Widget 1465',88.0,False
1466,'Widget 1466',90.33,True
1467,'Widget 1467',92.67,False
1468,'Widget 1468',95.0,True
1469,'Widget 1469',97.33,False
1470,'Widget 1470',99.67,True
1471,'Widget 1471',102.0,False
1472,'Widget 1472',104.33,True
1473,'Widget 1473',106.67,False
1474,'Widget 1474',109.0,True
1475,'Widget 1475',111.33,False
1476,'Widget 1476',113.67,True
1477,'Widget 1477',116.0,False
1478,'Widget 1478',118.33,True
1479,'Widget 1479',120.67,False
1480,'Widget 1480',123.0,True
1481,'Widget 1481',125.33,False
1482,'Widget 1482',127.67,True
1483,'Widget 1483',130.0,False
1484,'Widget 1484',132.33,True
1485,'Widget 1485',134.67,False
1486,'Widget 1486',137.0,True
1487,'Widget 1487',139.33,False
1488,'Widget 1488',141.67,True
1489,'Widget 1489',144.0,False
1490,'Widget 1490',146.33,True
1491,'Widget 1491',148.67,False
1492,'Widget 1492',151.0,True
1493,'Widget 1493',153.33,False
1494,'Widget 1494',155.67,True
1495,'Widget 1495',158.0,False
1496,'Widget 1496',160.33,True
1497,'Widget 1497',162.67,False
1498,'Widget 1498',165.0,True
1499,'Widget 1499',167.33,False
1500,'Widget 1500',3.0,True
1501,'Widget 1501',5.33,False
1502,'Widget 1502',7.67,True
1503,'Widget 1503',10.0,False
1504,'Widget 1504',12.33,True
1505,'Widget 1505',14.67,False
1506,'Widget 1506',17.0,True
1507,'Widget 1507',19.33,False
1508,'Widget 1508',21.67,True
1509,'Widget 1509',24.0,False
1510,'Widget 1510',26.33,True
1511,'Widget 1511',28.67,False
1512,'Widget 1512',31.0,True
1513,'Widget 1513',33.33,False
1514,'Widget 1514',35.67,True
1515,'Widget 1515',38.0,False
1516,'Widget 1516',40.33,True
1517,'Widget 1517',42.67,False
1518,'Widget 1518',45.0,True
1519,'Widget 1519',47.33,False
1520,'Widget 1520',49.67,True
1521,'Widget 1521',52.0,False
1522,'Widget 1522',54.33,True
1523,'Widget 1523',56.67,False
1524,'Widget 1524',59.0,True
1525,'Widget 1525',61.33,False
1526,'Widget 1526',63.67,True
1527,'Widget 1527',66.0,False
1528,'Widget 1528',68.33,True
1529,'Widget 1529',70.67,False
1530,'Widget 1530',73.0,True
1531,'Widget 1531',75.33,False
1532,'Widget 1532',77.67,True
1533,'Widget 1533',80.0,False
1534,'Widget 1534',82.33,True
1535,'Widget 1535',84.67,False
1536,'Widget 1536',87.0,True
1537,'Widget 1537',89.33,False
1538,'Widget 1538',91.67,True
1539,'Widget 1539',94.0,False
1540,'Widget 1540',96.33,True
1541,'Widget 1541',98.67,False
1542,'Widget 1542',101.0,True
1543,'Widget 1543',103.33,False
1544,'Widget 1544',105.67,True
1545,'Widget 1545',108.0,False
1546,'Widget 1546',110.33,True
1547,'Widget 1547',112.67,False
1548,'Widget 1548',115.0,True
1549,'Widget 1549',117.33,False
1550,'Widget 1550',119.67,True
1551,'Widget 1551',122.0,False
1552,'Widget 1552',124.33,True
1553,'Widget 1553',126.67,False
1554,'Widget 1554',129.0,True
1555,'Widget 1555',131.33,False
1556,'Widget 1556',133.67,True
1557,'Widget 1557',136.0,False
1558,'Widget 1558',138.33,True
1559,'Widget 1559',140.67,False
1560,'Widget 1560',143.0,True
1561,'Widget 1561',145.33,False
1562,'Widget 1562',147.67,True
1563,'Widget 1563',150.0,False
1564,'Widget 1564',152.33,True
1565,'Widget 1565',154.67,False
1566,'Widget 1566',157.0,True
1567,'Widget 1567',159.33,False
1568,'Widget 1568',161.67,True
1569,'Widget 1569',164.0,False
1570,'Widget 1570',166.33,True
1571,'Widget 1571',168.67,False
1572,'Widget 1572',4.33,True
1573,'Widget 1573',6.67,False
1574,'Widget 1574',9.0,True
1575,'Widget 1575',11.33,False
1576,'Widget 1576',13.67,True
1577,'Widget 1577',16.0,False
1578,'Widget 1578',18.33,True
1579,'Widget 1579',20.67,False
1580,'Widget 1580',23.0,True
1581,'Widget 1581',25.33,False
1582,'Widget 1582',27.67,True
1583,'Widget 1583',30.0,False
1584,'Widget 1584',32.33,True
1585,'Widget 1585',34.67,False
1586,'Widget 1586',37.0,True
1587,'Widget 1587',39.33,False
1588,'Widget 1588',41.67,True
1589,'Widget 1589',44.0,False
1590,'Widget 1590',46.33,True
1591,'Widget 1591',48.67,False
1592,'Widget 1592',51.0,True
1593,'Widget 1593',53.33,False
1594,'Widget 1594',55.67,True
1595,'Widget 1595',58.0,False
1596,'Widget 1596',60.33,True
1597,'Widget 1597',62.67,False
1598,'Widget 1598',65.0,True
1599,'Widget 1599',67.33,False
1600,'Widget 1600',69.67,True
1601,'Widget 1601',72.0,False
1602,'Widget 1602',74.33,True
1603,'Widget 1603',76.67,False
1604,'Widget 1604',79.0,True
1605,'Widget 1605',81.33,False
1606,'Widget 1606',83.67,True
1607,'Widget 1607',86.0,False
1608,'Widget 1608',88.33,True
1609,'Widget 1609',90.67,False
1610,'Widget 1610',93.0,True
1611,'Widget 1611',95.33,False
1612,'Widget 1612',97.67,True
1613,'Widget 1613',100.0,False
1614,'Widget 1614',102.33,True
1615,'Widget 1615',104.67,False
1616,'Widget 1616',107.0,True
1617,'Widget 1617',109.33,False
1618,'Widget 1618',111.67,True
1619,'Widget 1619',114.0,False
1620,'Widget 1620',116.33,True
1621,'Widget 1621',118.67,False
1622,'Widget 1622',121.0,True
1623,'Widget 1623',123.33,False
1624,'Widget 1624',125.67,True
1625,'Widget 1625',128.0,False
1626,'Widget 1626',130.33,True
1627,'Widget 1627',132.67,False
1628,'Widget 1628',135.0,True
1629,'Widget 1629',137.33,False
1630,'Widget 1630',139.67,True
1631,'Widget 1631',142.0,False
1632,'Widget 1632',144.33,True
1633,'Widget 1633',146.67,False
1634,'Widget 1634',149.0,True
1635,'Widget 1635',151.33,False
1636,'Widget 1636',153.67,True
1637,'Widget 1637',156.0,False
1638,'Widget 1638',158.33,True
1639,'Widget 1639',160.67,False
1640,'Widget 1640',163.0,True
1641,'Widget 1641',165.33,False
1642,'Widget 1642',167.67,True
1643,'Widget 1643',3.33,False
1644,'Widget 1644',5.67,True
1645,'Widget 1645',8.0,False
1646,'Widget 1646',10.33,True
1647,'Widget 1647',12.67,False
1648,'Widget 1648',15.0,True
1649,'Widget 1649',17.33,False
1650,'Widget 1650',19.67,True
1651,'Widget 1651',22.0,False
1652,'Widget 1652',24.33,True
1653,'Widget 1653',26.67,False
1654,'Widget 1654',29.0,True
1655,'Widget 1655',31.33,False
1656,'Widget 1656',33.67,True
1657,'Widget 1657',36.0,False
1658,'Widget 1658',38.33,True
1659,'Widget 1659',40.67,False
1660,'Widget 1660',43.0,True
1661,'Widget 1661',45.33,False
1662,'Widget 1662',47.67,True
1663,'Widget 1663',50.0,False
1664,'Widget 1664',52.33,True
1665,'Widget 1665',54.67,False
1666,'Widget 1666',57.0,True
1667,'Widget 1667',59.33,False
1668,'Widget 1668',61.67,True
1669,'Widget 1669',64.0,False
1670,'Widget 1670',66.33,True
1671,'Widget 1671',68.67,False
1672,'Widget 1672',71.0,True
1673,'Widget 1673',73.33,False
1674,'Widget 1674',75.67,True
1675,'Widget 1675',78.0,False
1676,'Widget 1676',80.33,True
1677,'Widget 1677',82.67,False
1678,'Widget 1678',85.0,True
1679,'Widget 1679',87.33,False
1680,'Widget 1680',89.67,True
1681,'Widget 1681',92.0,False
1682,'Widget 1682',94.33,True
1683,'Widget 1683',96.67,False
1684,'Widget 1684',99.0,True
1685,'Widget 1685',101.33,False
1686,'Widget 1686',103.67,True
1687,'Widget 1687',106.0,False
1688,'Widget 1688',108.33,True
1689,'Widget 1689',110.67,False
1690,'Widget 1690',113.0,True
1691,'Widget 1691',115.33,False
1692,'Widget 1692',117.67,True
1693,'Widget 1693',120.0,False
1694,'Widget 1694',122.33,True
1695,'Widget 1695',124.67,False
1696,'Widget 1696',127.0,True
1697,'Widget 1697',129.33,False
1698,'Widget 1698',131.67,True
1699,'Widget 1699',134.0,False
1700,'Widget 1700',136.33,True
1701,'Widget 1701',138.67,False
1702,'Widget 1702',141.0,True
1703,'Widget 1703',143.33,False
1704,'Widget 1704',145.67,True
1705,'Widget 1705',148.0,False
1706,'Widget 1706',150.33,True
1707,'Widget 1707',152.67,False
1708,'Widget 1708',155.0,True
1709,'Widget 1709',157.33,False
1710,'Widget 1710',159.67,True
1711,'Widget 1711',162.0,False
1712,'Widget 1712',164.33,True
1713,'Widget 1713',166.67,False
1714,'Widget 1714',169.0,True
1715,'Widget 1715',4.67,False
1716,'Widget 1716',7.0,True
1717,'Widget 1717',9.33,False
1718,'Widget 1718',11.67,True
1719,'Widget 1719',14.0,False
1720,'Widget 1720',16.33,True
1721,'Widget 1721',18.67,False
1722,'Widget 1722',21.0,True
1723,'Widget 1723',23.33,False
1724,'Widget 1724',25.67,True
1725,'Widget 1725',28.0,False
1726,'Widget 1726',30.33,True
1727,'Widget 1727',32.67,False
1728,'Widget 1728',35.0,True
1729,'Widget 1729',37.33,False
1730,'Widget 1730',39.67,True
1731,'Widget 1731',42.0,False
1732,'Widget 1732',44.33,True
1733,'Widget 1733',46.67,False
1734,'Widget 1734',49.0,True
1735,'Widget 1735',51.33,False
1736,'Widget 1736',53.67,True
1737,'Widget 1737',56.0,False
1738,'Widget 1738',58.33,True
1739,'Widget 1739',60.67,False
1740,'Widget 1740',63.0,True
1741,'Widget 1741',65.33,False
1742,'Widget 1742',67.67,True
1743,'Widget 1743',70.0,False
1744,'Widget 1744',72.33,True
1745,'Widget 1745',74.67,False
1746,'Widget 1746',77.0,True
1747,'Widget 1747',79.33,False
1748,'Widget 1748',81.67,True
1749,'Widget 1749',84.0,False
