ID,Name,Category,Price,InStock
768,Widget 768,Tools,128.33,True
769,Widget 769,Office,130.67,False
770,Widget 770,Hardware,133.0,True
771,Widget 771,Electronics,135.33,False
772,Widget 772,Misc,137.67,True
773,Widget 773,Tools,140.0,False
774,Widget 774,Office,142.33,True
775,Widget 775,Hardware,144.67,False
776,Widget 776,Electronics,147.0,True
777,Widget 777,Misc,149.33,False
778,Widget 778,Tools,151.67,True
779,Widget 779,Office,154.0,False
780,Widget 780,Hardware,156.33,True
781,Widget 781,Electronics,158.67,False
782,Widget 782,Misc,161.0,True
783,Widget 783,Tools,163.33,False
784,Widget 784,Office,165.67,True
785,Widget 785,Hardware,168.0,False
786,Widget 786,Electronics,3.67,True
787,Widget 787,Misc,6.0,False
788,Widget 788,Tools,8.33,True
789,Widget 789,Office,10.67,False
790,Widget 790,Hardware,13.0,True
791,Widget 791,Electronics,15.33,False
792,Widget 792,Misc,17.67,True
793,Widget 793,Tools,20.0,False
794,Widget 794,Office,22.33,True
795,Widget 795,Hardware,24.67,False
796,Widget 796,Electronics,27.0,True
797,Widget 797,Misc,29.33,False
798,Widget 798,Tools,31.67,True
799,Widget 799,Office,34.0,False
800,Widget 800,Hardware,36.33,True
801,Widget 801,Electronics,38.67,False
802,Widget 802,Misc,41.0,True
803,Widget 803,Tools,43.33,False
804,Widget 804,Office,45.67,True
805,Widget 805,Hardware,48.0,False
806,Widget 806,Electronics,50.33,True
807,Widget 807,Misc,52.67,False
808,Widget 808,Tools,55.0,True
809,Widget 809,Office,57.33,False
810,Widget 810,Hardware,59.67,True
811,Widget 811,Electronics,62.0,False
812,Widget 812,Misc,64.33,True
813,Widget 813,Tools,66.67,False
814,Widget 814,Office,69.0,True
815,Widget 815,Hardware,71.33,False
816,Widget 816,Electronics,73.67,True
817,Widget 817,Misc,76.0,False
818,Widget 818,Tools,78.33,True
819,Widget 819,Office,80.67,False
820,Widget 820,Hardware,83.0,True
821,Widget 821,Electronics,85.33,False
822,Widget 822,Misc,87.67,True
823,Widget 823,Tools,90.0,False
824,Widget 824,Office,92.33,True
825,Widget 825,Hardware,94.67,False
826,Widget 826,Electronics,97.0,True
827,Widget 827,Misc,99.33,False
828,Widget 828,Tools,101.67,True
829,Widget 829,Office,104.0,False
830,Widget 830,Hardware,106.33,True
831,Widget 831,Electronics,108.67,False
832,Widget 832,Misc,111.0,True
833,Widget 833,Tools,113.33,False
834,Widget 834,Office,115.67,True
835,Widget 835,Hardware,118.0,False
836,Widget 836,Electronics,120.33,True
837,Widget 837,Misc,122.67,False
838,Widget 838,Tools,125.0,True
839,Widget 839,Office,127.33,False
840,Widget 840,Hardware,129.67,True
841,Widget 841,Electronics,132.0,False
842,Widget 842,Misc,134.33,True
843,Widget 843,Tools,136.67,False
844,Widget 844,Office,139.0,True
845,Widget 845,Hardware,141.33,False
846,Widget 846,Electronics,143.67,True
847,Widget 847,Misc,146.0,False
848,Widget 848,Tools,148.33,True
849,Widget 849,Office,150.67,False
850,Widget 850,Hardware,153.0,True
851,Widget 851,Electronics,155.33,False
852,Widget 852,Misc,157.67,True
853,Widget 853,Tools,160.0,False
854,Widget 854,Office,162.33,True
855,Widget 855,Hardware,164.67,False
856,Widget 856,Electronics,167.0,True
857,Widget 857,Misc,169.33,False
858,Widget 858,Tools,5.0,True
859,Widget 859,Office,7.33,False
860,Widget 860,Hardware,9.67,True
861,Widget 861,Electronics,12.0,False
862,Widget 862,Misc,14.33,True
863,Widget 863,Tools,16.67,False
864,Widget 864,Office,19.0,True
865,Widget 865,Hardware,21.33,False
866,Widget 866,Electronics,23.67,True
867,Widget 867,Misc,26.0,False
868,Widget 868,Tools,28.33,True
869,Widget 869,Office,30.67,False
870,Widget 870,Hardware,33.0,True
871,Widget 871,Electronics,35.33,False
872,Widget 872,Misc,37.67,True
873,Widget 873,Tools,40.0,False
874,Widget 874,Office,42.33,True
875,Widget 875,Hardware,44.67,False
876,Widget 876,Electronics,47.0,True
877,Widget 877,Misc,49.33,False
878,Widget 878,Tools,51.67,True
879,Widget 879,Office,54.0,False
880,Widget 880,Hardware,56.33,True
881,Widget 881,Electronics,58.67,False
882,Widget 882,Misc,61.0,True
883,Widget 883,Tools,63.33,False
884,Widget 884,Office,65.67,True
885,Widget 885,Hardware,68.0,False
886,Widget 886,Electronics,70.33,True
887,Widget 887,Misc,72.67,False
888,Widget 888,Tools,75.0,True
889,Widget 889,Office,77.33,False
890,Widget 890,Hardware,79.67,True
891,Widget 891,Electronics,82.0,False
892,Widget 892,Misc,84.33,True
893,Widget 893,Tools,86.67,False
894,Widget 894,Office,89.0,True
895,Widget 895,Hardware,91.33,False
896,Widget 896,Electronics,93.67,True
897,Widget 897,Misc,96.0,False
898,Widget 898,Tools,98.33,True
899,Widget 899,Office,100.67,False
900,Widget 900,Hardware,103.0,True
901,Widget 901,Electronics,105.33,False
902,Widget 902,Misc,107.67,True
903,Widget 903,Tools,110.0,False
904,Widget 904,Office,112.33,True
905,Widget 905,Hardware,114.67,False
906,Widget 906,Electronics,117.0,True
907,Widget 907,Misc,119.33,False
908,Widget 908,Tools,121.67,True
909,Widget 909,Office,124.0,False
910,Widget 910,Hardware,126.33,True
911,Widget 911,Electronics,128.67,False
912,Widget 912,Misc,131.0,True
913,Widget 913,Tools,133.33,False
914,Widget 914,Office,135.67,True
915,Widget 915,Hardware,138.0,False
916,Widget 916,Electronics,140.33,True
917,Widget 917,Misc,142.67,False
918,Widget 918,Tools,145.0,True
919,Widget 919,Office,147.33,False
920,Widget 920,Hardware,149.67,True
921,Widget 921,Electronics,152.0,False
922,Widget 922,Misc,154.33,True
923,Widget 923,Tools,156.67,False
924,Widget 924,Office,159.0,True
925,Widget 925,Hardware,161.33,False
926,Widget 926,Electronics,163.67,True
927,Widget 927,Misc,166.0,False
928,Widget 928,Tools,168.33,True
929,Widget 929,Office,4.0,False
930,Widget 930,Hardware,6.33,True
931,Widget 931,Electronics,8.67,False
932,Widget 932,Misc,11.0,True
933,Widget 933,Tools,13.33,False
934,Widget 934,Office,15.67,True
935,Widget 935,Hardware,18.0,False
936,Widget 936,Electronics,20.33,True
937,Widget 937,Misc,22.67,False
938,Widget 938,Tools,25.0,True
939,Widget 939,Office,27.33,False
940,Widget 940,Hardware,29.67,True
941,Widget 941,Electronics,32.0,False
942,Widget 942,Misc,34.33,True
943,Widget 943,Tools,36.67,False
944,Widget 944,Office,39.0,True
945,Widget 945,Hardware,41.33,False
946,Widget 946,Electronics,43.67,True
947,Widget 947,Misc,46.0,False
948,Widget 948,Tools,48.33,True
949,Widget 949,Office,50.67,False
950,Widget 950,Hardware,53.0,True
951,Widget 951,Electronics,55.33,False
952,Widget 952,Misc,57.67,True
953,Widget 953,Tools,60.0,False
954,Widget 954,Office,62.33,True
955,Widget 955,Hardware,64.67,False
956,Widget 956,Electronics,67.0,True
957,Widget 957,Misc,69.33,False
958,Widget 958,Tools,71.67,True
959,Widget 959,Office,74.0,False
960,Widget 960,Hardware,76.33,True
961,Widget 961,Electronics,78.67,False
962,Widget 962,Misc,81.0,True
963,Widget 963,Tools,83.33,False
964,Widget 964,Office,85.67,True
965,Widget 965,Hardware,88.0,False
966,Widget 966,Electronics,90.33,True
967,Widget 967,Misc,92.67,False
968,Widget 968,Tools,95.0,True
969,Widget 969,Office,97.33,False
970,Widget 970,Hardware,99.67,True
971,Widget 971,Electronics,102.0,False
972,Widget 972,Misc,104.33,True
973,Widget 973,Tools,106.67,False
974,Widget 974,Office,109.0,True
975,Widget 975,Hardware,111.33,False
976,Widget 976,Electronics,113.67,True
977,Widget 977,Misc,116.0,False
978,Widget 978,Tools,118.33,True
979,Widget 979,Office,120.67,False
980,Widget 980,Hardware,123.0,True
981,Widget 981,Electronics,125.33,False
982,Widget 982,Misc,127.67,True
983,Widget 983,Tools,130.0,False
984,Widget 984,Office,132.33,True
985,Widget 985,Hardware,134.67,False
986,Widget 986,Electronics,137.0,True
987,Widget 987,Misc,139.33,False
988,Widget 988,Tools,141.67,True
989,Widget 989,Office,144.0,False
990,Widget 990,Hardware,146.33,True
991,Widget 991,Electronics,148.67,False
992,Widget 992,Misc,151.0,True
993,Widget 993,Tools,153.33,False
994,Widget 994,Office,155.67,True
995,Widget 995,Hardware,158.0,False
996,Widget 996,Electronics,160.33,True
997,Widget 997,Misc,162.67,False
998,Widget 998,Tools,165.0,True
999,Widget 999,Office,167.33,False
1000,Widget 1000,Hardware,3.0,True
