ID,Name,Category,Price,InStock
4271,Widget 4271,Electronics,135.33,False
4272,Widget 4272,Misc,137.67,True
4273,Widget 4273,Tools,140.0,False
4274,Widget 4274,Office,142.33,True
4275,Widget 4275,Hardware,144.67,False
4276,Widget 4276,Electronics,147.0,True
4277,Widget 4277,Misc,149.33,False
4278,Widget 4278,Tools,151.67,True
4279,Widget 4279,Office,154.0,False
4280,Widget 4280,Hardware,156.33,True
4281,Widget 4281,Electronics,158.67,False
4282,Widget 4282,Misc,161.0,True
4283,Widget 4283,Tools,163.33,False
4284,Widget 4284,Office,165.67,True
4285,Widget 4285,Hardware,168.0,False
4286,Widget 4286,Electronics,3.67,True
4287,Widget 4287,Misc,6.0,False
4288,Widget 4288,Tools,8.33,True
4289,Widget 4289,Office,10.67,False
4290,Widget 4290,Hardware,13.0,True
4291,Widget 4291,Electronics,15.33,False
4292,Widget 4292,Misc,17.67,True
4293,Widget 4293,Tools,20.0,False
4294,Widget 4294,Office,22.33,True
4295,Widget 4295,Hardware,24.67,False
4296,Widget 4296,Electronics,27.0,True
4297,Widget 4297,Misc,29.33,False
4298,Widget 4298,Tools,31.67,True
4299,Widget 4299,Office,34.0,False
4300,Widget 4300,Hardware,36.33,True
4301,Widget 4301,Electronics,38.67,False
4302,Widget 4302,Misc,41.0,True
4303,Widget 4303,Tools,43.33,False
4304,Widget 4304,Office,45.67,True
4305,Widget 4305,Hardware,48.0,False
4306,Widget 4306,Electronics,50.33,True
4307,Widget 4307,Misc,52.67,False
4308,Widget 4308,Tools,55.0,True
4309,Widget 4309,Office,57.33,False
4310,Widget 4310,Hardware,59.67,True
4311,Widget 4311,Electronics,62.0,False
4312,Widget 4312,Misc,64.33,True
4313,Widget 4313,Tools,66.67,False
4314,Widget 4314,Office,69.0,True
4315,Widget 4315,Hardware,71.33,False
4316,Widget 4316,Electronics,73.67,True
4317,Widget 4317,Misc,76.0,False
4318,Widget 4318,Tools,78.33,True
4319,Widget 4319,Office,80.67,False
4320,Widget 4320,Hardware,83.0,True
4321,Widget 4321,Electronics,85.33,False
4322,Widget 4322,Misc,87.67,True
4323,Widget 4323,Tools,90.0,False
4324,Widget 4324,Office,92.33,True
4325,Widget 4325,Hardware,94.67,False
4326,Widget 4326,Electronics,97.0,True
4327,Widget 4327,Misc,99.33,False
4328,Widget 4328,Tools,101.67,True
4329,Widget 4329,Office,104.0,False
4330,Widget 4330,Hardware,106.33,True
4331,Widget 4331,Electronics,108.67,False
4332,Widget 4332,Misc,111.0,True
4333,Widget 4333,Tools,113.33,False
4334,Widget 4334,Office,115.67,True
4335,Widget 4335,Hardware,118.0,False
4336,Widget 4336,Electronics,120.33,True
4337,Widget 4337,Misc,122.67,False
4338,Widget 4338,Tools,125.0,True
4339,Widget 4339,Office,127.33,False
4340,Widget 4340,Hardware,129.67,True
4341,Widget 4341,Electronics,132.0,False
4342,Widget 4342,Misc,134.33,True
4343,Widget 4343,Tools,136.67,False
4344,Widget 4344,Office,139.0,True
4345,Widget 4345,Hardware,141.33,False
4346,Widget 4346,Electronics,143.67,True
4347,Widget 4347,Misc,146.0,False
4348,Widget 4348,Tools,148.33,True
4349,Widget 4349,Office,150.67,False
4350,Widget 4350,Hardware,153.0,True
4351,Widget 4351,Electronics,155.33,False
4352,Widget 4352,Misc,157.67,True
4353,Widget 4353,Tools,160.0,False
4354,Widget 4354,Office,162.33,True
4355,Widget 4355,Hardware,164.67,False
4356,Widget 4356,Electronics,167.0,True
4357,Widget 4357,Misc,169.33,False
4358,Widget 4358,Tools,5.0,True
4359,Widget 4359,Office,7.33,False
4360,Widget 4360,Hardware,9.67,True
4361,Widget 4361,Electronics,12.0,False
4362,Widget 4362,Misc,14.33,True
4363,Widget 4363,Tools,16.67,False
4364,Widget 4364,Office,19.0,True
4365,Widget 4365,Hardware,21.33,False
4366,Widget 4366,Electronics,23.67,True
4367,Widget 4367,Misc,26.0,False
4368,Widget 4368,Tools,28.33,True
4369,Widget 4369,Office,30.67,False
4370,Widget 4370,Hardware,33.0,True
4371,Widget 4371,Electronics,35.33,False
4372,Widget 4372,Misc,37.67,True
4373,Widget 4373,Tools,40.0,False
4374,Widget 4374,Office,42.33,True
4375,Widget 4375,Hardware,44.67,False
4376,Widget 4376,Electronics,47.0,True
4377,Widget 4377,Misc,49.33,False
4378,Widget 4378,Tools,51.67,True
4379,Widget 4379,Office,54.0,False
4380,Widget 4380,Hardware,56.33,True
4381,Widget 4381,Electronics,58.67,False
4382,Widget 4382,Misc,61.0,True
4383,Widget 4383,Tools,63.33,False
4384,Widget 4384,Office,65.67,True
4385,Widget 4385,Hardware,68.0,False
4386,Widget 4386,Electronics,70.33,True
4387,Widget 4387,Misc,72.67,False
4388,Widget 4388,Tools,75.0,True
4389,Widget 4389,Office,77.33,False
4390,Widget 4390,Hardware,79.67,True
4391,Widget 4391,Electronics,82.0,False
4392,Widget 4392,Misc,84.33,True
4393,Widget 4393,Tools,86.67,False
4394,Widget 4394,Office,89.0,True
4395,Widget 4395,Hardware,91.33,False
4396,Widget 4396,Electronics,93.67,True
4397,Widget 4397,Misc,96.0,False
4398,Widget 4398,Tools,98.33,True
4399,Widget 4399,Office,100.67,False
4400,Widget 4400,Hardware,103.0,True
4401,Widget 4401,Electronics,105.33,False
4402,Widget 4402,Misc,107.67,True
4403,Widget 4403,Tools,110.0,False
4404,Widget 4404,Office,112.33,True
4405,Widget 4405,Hardware,114.67,False
4406,Widget 4406,Electronics,117.0,True
4407,Widget 4407,Misc,119.33,False
4408,Widget 4408,Tools,121.67,True
4409,Widget 4409,Office,124.0,False
4410,Widget 4410,Hardware,126.33,True
4411,Widget 4411,Electronics,128.67,False
4412,Widget 4412,Misc,131.0,True
4413,Widget 4413,Tools,133.33,False
4414,Widget 4414,Office,135.67,True
4415,Widget 4415,Hardware,138.0,False
4416,Widget 4416,Electronics,140.33,True
4417,Widget 4417,Misc,142.67,False
4418,Widget 4418,Tools,145.0,True
4419,Widget 4419,Office,147.33,False
4420,Widget 4420,Hardware,149.67,True
4421,Widget 4421,Electronics,152.0,False
4422,Widget 4422,Misc,154.33,True
4423,Widget 4423,Tools,156.67,False
4424,Widget 4424,Office,159.0,True
4425,Widget 4425,Hardware,161.33,False
4426,Widget 4426,Electronics,163.67,True
4427,Widget 4427,Misc,166.0,False
4428,Widget 4428,Tools,168.33,True
4429,Widget 4429,Office,4.0,False
4430,Widget 4430,Hardware,6.33,True
4431,Widget 4431,Electronics,8.67,False
4432,Widget 4432,Misc,11.0,True
4433,Widget 4433,Tools,13.33,False
4434,Widget 4434,Office,15.67,True
4435,Widget 4435,Hardware,18.0,False
4436,Widget 4436,Electronics,20.33,True
4437,Widget 4437,Misc,22.67,False
4438,Widget 4438,Tools,25.0,True
4439,Widget 4439,Office,27.33,False
4440,Widget 4440,Hardware,29.67,True
4441,Widget 4441,Electronics,32.0,False
4442,Widget 4442,Misc,34.33,True
4443,Widget 4443,Tools,36.67,False
4444,Widget 4444,Office,39.0,True
4445,Widget 4445,Hardware,41.33,False
4446,Widget 4446,Electronics,43.67,True
4447,Widget 4447,Misc,46.0,False
4448,Widget 4448,Tools,48.33,True
4449,Widget 4449,Office,50.67,False
4450,Widget 4450,Hardware,53.0,True
4451,Widget 4451,Electronics,55.33,False
4452,Widget 4452,Misc,57.67,True
4453,Widget 4453,Tools,60.0,False
4454,Widget 4454,Office,62.33,True
4455,Widget 4455,Hardware,64.67,False
4456,Widget 4456,Electronics,67.0,True
4457,Widget 4457,Misc,69.33,False
4458,Widget 4458,Tools,71.67,True
4459,Widget 4459,Office,74.0,False
4460,Widget 4460,Hardware,76.33,True
4461,Widget 4461,Electronics,78.67,False
4462,Widget 4462,Misc,81.0,True
4463,Widget 4463,Tools,83.33,False
4464,Widget 4464,Office,85.67,True
4465,Widget 4465,Hardware,88.0,False
4466,Widget 4466,Electronics,90.33,True
4467,Widget 4467,Misc,92.67,False
4468,Widget 4468,Tools,95.0,True
4469,Widget 4469,Office,97.33,False
4470,Widget 4470,Hardware,99.67,True
4471,Widget 4471,Electronics,102.0,False
4472,Widget 4472,Misc,104.33,True
4473,Widget 4473,Tools,106.67,False
4474,Widget 4474,Office,109.0,True
4475,Widget 4475,Hardware,111.33,False
4476,Widget 4476,Electronics,113.67,True
4477,Widget 4477,Misc,116.0,False
4478,Widget 4478,Tools,118.33,True
4479,Widget 4479,Office,120.67,False
4480,Widget 4480,Hardware,123.0,True
4481,Widget 4481,Electronics,125.33,False
4482,Widget 4482,Misc,127.67,True
4483,Widget 4483,Tools,130.0,False
4484,Widget 4484,Office,132.33,True
4485,Widget 4485,Hardware,134.67,False
4486,Widget 4486,Electronics,137.0,True
4487,Widget 4487,Misc,139.33,False
4488,Widget 4488,Tools,141.67,True
4489,Widget 4489,Office,144.0,False
4490,Widget 4490,Hardware,146.33,True
4491,Widget 4491,Electronics,148.67,False
4492,Widget 4492,Misc,151.0,True
4493,Widget 4493,Tools,153.33,False
4494,Widget 4494,Office,155.67,True
4495,Widget 4495,Hardware,158.0,False
4496,Widget 4496,Electronics,160.33,True
4497,Widget 4497,Misc,162.67,False
4498,Widget 4498,Tools,165.0,True
4499,Widget 4499,Office,167.33,False
4500,Widget 4500,Hardware,3.0,True
4501,Widget 4501,Electronics,5.33,False
4502,Widget 4502,Misc,7.67,True
4503,Widget 4503,Tools,10.0,False
4504,Widget 4504,Office,12.33,True
4505,Widget 4505,Hardware,14.67,False
4506,Widget 4506,Electronics,17.0,True
4507,Widget 4507,Misc,19.33,False
4508,Widget 4508,Tools,21.67,True
4509,Widget 4509,Office,24.0,False
4510,Widget 4510,Hardware,26.33,True
4511,Widget 4511,Electronics,28.67,False
4512,Widget 4512,Misc,31.0,True
4513,Widget 4513,Tools,33.33,False
4514,Widget 4514,Office,35.67,True
4515,Widget 4515,Hardware,38.0,False
4516,Widget 4516,Electronics,40.33,True
4517,Widget 4517,Misc,42.67,False
4518,Widget 4518,Tools,45.0,True
4519,Widget 4519,Office,47.33,False
4520,Widget 4520,Hardware,49.67,True
4521,Widget 4521,Electronics,52.0,False
4522,Widget 4522,Misc,54.33,True
4523,Widget 4523,Tools,56.67,False
4524,Widget 4524,Office,59.0,True
4525,Widget 4525,Hardware,61.33,False
4526,Widget 4526,Electronics,63.67,True
4527,Widget 4527,Misc,66.0,False
4528,Widget 4528,Tools,68.33,True
4529,Widget 4529,Office,70.67,False
4530,Widget 4530,Hardware,73.0,True
4531,Widget 4531,Electronics,75.33,False
4532,Widget 4532,Misc,77.67,True
4533,Widget 4533,Tools,80.0,False
4534,Widget 4534,Office,82.33,True
4535,Widget 4535,Hardware,84.67,False
4536,Widget 4536,Electronics,87.0,True
4537,Widget 4537,Misc,89.33,False
4538,Widget 4538,Tools,91.67,True
4539,Widget 4539,Office,94.0,False
4540,Widget 4540,Hardware,96.33,True
4541,Widget 4541,Electronics,98.67,False
4542,Widget 4542,Misc,101.0,True
4543,Widget 4543,Tools,103.33,False
4544,Widget 4544,Office,105.67,True
4545,Widget 4545,Hardware,108.0,False
4546,Widget 4546,Electronics,110.33,True
4547,Widget 4547,Misc,112.67,False
4548,Widget 4548,Tools,115.0,True
4549,Widget 4549,Office,117.33,False
4550,Widget 4550,Hardware,119.67,True
4551,Widget 4551,Electronics,122.0,False
4552,Widget 4552,Misc,124.33,True
4553,Widget 4553,Tools,126.67,False
4554,Widget 4554,Office,129.0,True
4555,Widget 4555,Hardware,131.33,False
4556,Widget 4556,Electronics,133.67,True
4557,Widget 4557,Misc,136.0,False
4558,Widget 4558,Tools,138.33,True
4559,Widget 4559,Office,140.67,False
4560,Widget 4560,Hardware,143.0,True
4561,Widget 4561,Electronics,145.33,False
4562,Widget 4562,Misc,147.67,True
4563,Widget 4563,Tools,150.0,False
4564,Widget 4564,Office,152.33,True
4565,Widget 4565,Hardware,154.67,False
4566,Widget 4566,Electronics,157.0,True
4567,Widget 4567,Misc,159.33,False
4568,Widget 4568,Tools,161.67,True
4569,Widget 4569,Office,164.0,False
4570,Widget 4570,Hardware,166.33,True
4571,Widget 4571,Electronics,168.67,False
4572,Widget 4572,Misc,4.33,True
4573,Widget 4573,Tools,6.67,False
4574,Widget 4574,Office,9.0,True
4575,Widget 4575,Hardware,11.33,False
4576,Widget 4576,Electronics,13.67,True
4577,Widget 4577,Misc,16.0,False
4578,Widget 4578,Tools,18.33,True
4579,Widget 4579,Office,20.67,False
4580,Widget 4580,Hardware,23.0,True
4581,Widget 4581,Electronics,25.33,False
4582,Widget 4582,Misc,27.67,True
4583,Widget 4583,Tools,30.0,False
4584,Widget 4584,Office,32.33,True
4585,Widget 4585,Hardware,34.67,False
4586,Widget 4586,Electronics,37.0,True
4587,Widget 4587,Misc,39.33,False
4588,Widget 4588,Tools,41.67,True
4589,Widget 4589,Office,44.0,False
4590,Widget 4590,Hardware,46.33,True
4591,Widget 4591,Electronics,48.67,False
4592,Widget 4592,Misc,51.0,True
4593,Widget 4593,Tools,53.33,False
4594,Widget 4594,Office,55.67,True
4595,Widget 4595,Hardware,58.0,False
4596,Widget 4596,Electronics,60.33,True
4597,Widget 4597,Misc,62.67,False
4598,Widget 4598,Tools,65.0,True
4599,Widget 4599,Office,67.33,False
4600,Widget 4600,Hardware,69.67,True
4601,Widget 4601,Electronics,72.0,False
4602,Widget 4602,Misc,74.33,True
4603,Widget 4603,Tools,76.67,False
4604,Widget 4604,Office,79.0,True
4605,Widget 4605,Hardware,81.33,False
4606,Widget 4606,Electronics,83.67,True
4607,Widget 4607,Misc,86.0,False
4608,Widget 4608,Tools,88.33,True
4609,Widget 4609,Office,90.67,False
4610,Widget 4610,Hardware,93.0,True
4611,Widget 4611,Electronics,95.33,False
4612,Widget 4612,Misc,97.67,True
4613,Widget 4613,Tools,100.0,False
4614,Widget 4614,Office,102.33,True
4615,Widget 4615,Hardware,104.67,False
4616,Widget 4616,Electronics,107.0,True
4617,Widget 4617,Misc,109.33,False
4618,Widget 4618,Tools,111.67,True
4619,Widget 4619,Office,114.0,False
4620,Widget 4620,Hardware,116.33,True
4621,Widget 4621,Electronics,118.67,False
4622,Widget 4622,Misc,121.0,True
4623,Widget 4623,Tools,123.33,False
4624,Widget 4624,Office,125.67,True
4625,Widget 4625,Hardware,128.0,False
4626,Widget 4626,Electronics,130.33,True
4627,Widget 4627,Misc,132.67,False
4628,Widget 4628,Tools,135.0,True
4629,Widget 4629,Office,137.33,False
4630,Widget 4630,Hardware,139.67,True
4631,Widget 4631,Electronics,142.0,False
4632,Widget 4632,Misc,144.33,True
4633,Widget 4633,Tools,146.67,False
4634,Widget 4634,Office,149.0,True
4635,Widget 4635,Hardware,151.33,False
4636,Widget 4636,Electronics,153.67,True
4637,Widget 4637,Misc,156.0,False
4638,Widget 4638,Tools,158.33,True
4639,Widget 4639,Office,160.67,False
4640,Widget 4640,Hardware,163.0,True
4641,Widget 4641,Electronics,165.33,False
4642,Widget 4642,Misc,167.67,True
4643,Widget 4643,Tools,3.33,False
4644,Widget 4644,Office,5.67,True
4645,Widget 4645,Hardware,8.0,False
4646,Widget 4646,Electronics,10.33,True
4647,Widget 4647,Misc,12.67,False
4648,Widget 4648,Tools,15.0,True
4649,Widget 4649,Office,17.33,False
4650,Widget 4650,Hardware,19.67,True
4651,Widget 4651,Electronics,22.0,False
4652,Widget 4652,Misc,24.33,True
4653,Widget 4653,Tools,26.67,False
4654,Widget 4654,Office,29.0,True
4655,Widget 4655,Hardware,31.33,False
4656,Widget 4656,Electronics,33.67,True
4657,Widget 4657,Misc,36.0,False
4658,Widget 4658,Tools,38.33,True
4659,Widget 4659,Office,40.67,False
4660,Widget 4660,Hardware,43.0,True
4661,Widget 4661,Electronics,45.33,False
4662,Widget 4662,Misc,47.67,True
4663,Widget 4663,Tools,50.0,False
4664,Widget 4664,Office,52.33,True
4665,Widget 4665,Hardware,54.67,False
4666,Widget 4666,Electronics,57.0,True
4667,Widget 4667,Misc,59.33,False
4668,Widget 4668,Tools,61.67,True
4669,Widget 4669,Office,64.0,False
4670,Widget 4670,Hardware,66.33,True
4671,Widget 4671,Electronics,68.67,False
4672,Widget 4672,Misc,71.0,True
4673,Widget 4673,Tools,73.33,False
4674,Widget 4674,Office,75.67,True
4675,Widget 4675,Hardware,78.0,False
4676,Widget 4676,Electronics,80.33,True
4677,Widget 4677,Misc,82.67,False
4678,Widget 4678,Tools,85.0,True
4679,Widget 4679,Office,87.33,False
4680,Widget 4680,Hardware,89.67,True
4681,Widget 4681,Electronics,92.0,False
4682,Widget 4682,Misc,94.33,True
4683,Widget 4683,Tools,96.67,False
4684,Widget 4684,Office,99.0,True
4685,Widget 4685,Hardware,101.33,False
4686,Widget 4686,Electronics,103.67,True
4687,Widget 4687,Misc,106.0,False
4688,Widget 4688,Tools,108.33,True
4689,Widget 4689,Office,110.67,False
4690,Widget 4690,Hardware,113.0,True
4691,Widget 4691,Electronics,115.33,False
4692,Widget 4692,Misc,117.67,True
4693,Widget 4693,Tools,120.0,False
4694,Widget 4694,Office,122.33,True
4695,Widget 4695,Hardware,124.67,False
4696,Widget 4696,Electronics,127.0,True
4697,Widget 4697,Misc,129.33,False
4698,Widget 4698,Tools,131.67,True
4699,Widget 4699,Office,134.0,False
4700,Widget 4700,Hardware,136.33,True
4701,Widget 4701,Electronics,138.67,False
4702,Widget 4702,Misc,141.0,True
4703,Widget 4703,Tools,143.33,False
4704,Widget 4704,Office,145.67,True
4705,Widget 4705,Hardware,148.0,False
4706,Widget 4706,Electronics,150.33,True
4707,Widget 4707,Misc,152.67,False
4708,Widget 4708,Tools,155.0,True
4709,Widget 4709,Office,157.33,False
4710,Widget 4710,Hardware,159.67,True
4711,Widget 4711,Electronics,162.0,False
4712,Widget 4712,Misc,164.33,True
4713,Widget 4713,Tools,166.67,False
4714,Widget 4714,Office,169.0,True
4715,Widget 4715,Hardware,4.67,False
4716,Widget 4716,Electronics,7.0,True
4717,Widget 4717,Misc,9.33,False
4718,Widget 4718,Tools,11.67,True
4719,Widget 4719,Office,14.0,False
4720,Widget 4720,Hardware,16.33,True
4721,Widget 4721,Electronics,18.67,False
4722,Widget 4722,Misc,21.0,True
4723,Widget 4723,Tools,23.33,False
4724,Widget 4724,Office,25.67,True
4725,Widget 4725,Hardware,28.0,False
4726,Widget 4726,Electronics,30.33,True
4727,Widget 4727,Misc,32.67,False
4728,Widget 4728,Tools,35.0,True
4729,Widget 4729,Office,37.33,False
4730,Widget 4730,Hardware,39.67,True
4731,Widget 4731,Electronics,42.0,False
4732,Widget 4732,Misc,44.33,True
4733,Widget 4733,Tools,46.67,False
4734,Widget 4734,Office,49.0,True
4735,Widget 4735,Hardware,51.33,False
4736,Widget 4736,Electronics,53.67,True
4737,Widget 4737,Misc,56.0,False
4738,Widget 4738,Tools,58.33,True
4739,Widget 4739,Office,60.67,False
4740,Widget 4740,Hardware,63.0,True
4741,Widget 4741,Electronics,65.33,False
4742,Widget 4742,Misc,67.67,True
4743,Widget 4743,Tools,70.0,False
4744,Widget 4744,Office,72.33,True
4745,Widget 4745,Hardware,74.67,False
4746,Widget 4746,Electronics,77.0,True
4747,Widget 4747,Misc,79.33,False
4748,Widget 4748,Tools,81.67,True
4749,Widget 4749,Office,84.0,False
4750,Widget 4750,Hardware,86.33,True
4751,Widget 4751,Electronics,88.67,False
4752,Widget 4752,Misc,91.0,True
4753,Widget 4753,Tools,93.33,False
4754,Widget 4754,Office,95.67,True
4755,Widget 4755,Hardware,98.0,False
4756,Widget 4756,Electronics,100.33,True
4757,Widget 4757,Misc,102.67,False
4758,Widget 4758,Tools,105.0,True
4759,Widget 4759,Office,107.33,False
4760,Widget 4760,Hardware,109.67,True
4761,Widget 4761,Electronics,112.0,False
4762,Widget 4762,Misc,114.33,True
4763,Widget 4763,Tools,116.67,False
4764,Widget 4764,Office,119.0,True
4765,Widget 4765,Hardware,121.33,False
4766,Widget 4766,Electronics,123.67,True
4767,Widget 4767,Misc,126.0,False
4768,Widget 4768,Tools,128.33,True
4769,Widget 4769,Office,130.67,False
4770,Widget 4770,Hardware,133.0,True
4771,Widget 4771,Electronics,135.33,False
4772,Widget 4772,Misc,137.67,True
4773,Widget 4773,Tools,140.0,False
4774,Widget 4774,Office,142.33,True
4775,Widget 4775,Hardware,144.67,False
4776,Widget 4776,Electronics,147.0,True
4777,Widget 4777,Misc,149.33,False
4778,Widget 4778,Tools,151.67,True
4779,Widget 4779,Office,154.0,False
4780,Widget 4780,Hardware,156.33,True
4781,Widget 4781,Electronics,158.67,False
4782,Widget 4782,Misc,161.0,True
4783,Widget 4783,Tools,163.33,False
4784,Widget 4784,Office,165.67,True
4785,Widget 4785,Hardware,168.0,False
4786,Widget 4786,Electronics,3.67,True
4787,Widget 4787,Misc,6.0,False
4788,Widget 4788,Tools,8.33,True
4789,Widget 4789,Office,10.67,False
4790,Widget 4790,Hardware,13.0,True
4791,Widget 4791,Electronics,15.33,False
4792,Widget 4792,Misc,17.67,True
4793,Widget 4793,Tools,20.0,False
4794,Widget 4794,Office,22.33,True
4795,Widget 4795,Hardware,24.67,False
4796,Widget 4796,Electronics,27.0,True
4797,Widget 4797,Misc,29.33,False
4798,Widget 4798,Tools,31.67,True
4799,Widget 4799,Office,34.0,False
4800,Widget 4800,Hardware,36.33,True
4801,Widget 4801,Electronics,38.67,False
4802,Widget 4802,Misc,41.0,True
4803,Widget 4803,Tools,43.33,False
4804,Widget 4804,Office,45.67,True
4805,Widget 4805,Hardware,48.0,False
4806,Widget 4806,Electronics,50.33,True
4807,Widget 4807,Misc,52.67,False
4808,Widget 4808,Tools,55.0,True
4809,Widget 4809,Office,57.33,False
4810,Widget 4810,Hardware,59.67,True
4811,Widget 4811,Electronics,62.0,False
4812,Widget 4812,Misc,64.33,True
4813,Widget 4813,Tools,66.67,False
4814,Widget 4814,Office,69.0,True
4815,Widget 4815,Hardware,71.33,False
4816,Widget 4816,Electronics,73.67,True
4817,Widget 4817,Misc,76.0,False
4818,Widget 4818,Tools,78.33,True
4819,Widget 4819,Office,80.67,False
4820,Widget 4820,Hardware,83.0,True
4821,Widget 4821,Electronics,85.33,False
4822,Widget 4822,Misc,87.67,True
4823,Widget 4823,Tools,90.0,False
4824,Widget 4824,Office,92.33,True
4825,Widget 4825,Hardware,94.67,False
4826,Widget 4826,Electronics,97.0,True
4827,Widget 4827,Misc,99.33,False
4828,Widget 4828,Tools,101.67,True
4829,Widget 4829,Office,104.0,False
4830,Widget 4830,Hardware,106.33,True
4831,Widget 4831,Electronics,108.67,False
4832,Widget 4832,Misc,111.0,True
4833,Widget 4833,Tools,113.33,False
4834,Widget 4834,Office,115.67,True
4835,Widget 4835,Hardware,118.0,False
4836,Widget 4836,Electronics,120.33,True
4837,Widget 4837,Misc,122.67,False
4838,Widget 4838,Tools,125.0,True
4839,Widget 4839,Office,127.33,False
4840,Widget 4840,Hardware,129.67,True
4841,Widget 4841,Electronics,132.0,False
4842,Widget 4842,Misc,134.33,True
4843,Widget 4843,Tools,136.67,False
4844,Widget 4844,Office,139.0,True
4845,Widget 4845,Hardware,141.33,False
4846,Widget 4846,Electronics,143.67,True
4847,Widget 4847,Misc,146.0,False
4848,Widget 4848,Tools,148.33,True
4849,Widget 4849,Office,150.67,False
4850,Widget 4850,Hardware,153.0,True
4851,Widget 4851,Electronics,155.33,False
4852,Widget 4852,Misc,157.67,True
4853,Widget 4853,Tools,160.0,False
4854,Widget 4854,Office,162.33,True
4855,Widget 4855,Hardware,164.67,False
4856,Widget 4856,Electronics,167.0,True
4857,Widget 4857,Misc,169.33,False
4858,Widget 4858,Tools,5.0,True
4859,Widget 4859,Office,7.33,False
4860,Widget 4860,Hardware,9.67,True
4861,Widget 4861,Electronics,12.0,False
4862,Widget 4862,Misc,14.33,True
4863,Widget 4863,Tools,16.67,False
4864,Widget 4864,Office,19.0,True
4865,Widget 4865,Hardware,21.33,False
4866,Widget 4866,Electronics,23.67,True
4867,Widget 4867,Misc,26.0,False
4868,Widget 4868,Tools,28.33,True
4869,Widget 4869,Office,30.67,False
4870,Widget 4870,Hardware,33.0,True
4871,Widget 4871,Electronics,35.33,False
4872,Widget 4872,Misc,37.67,True
4873,Widget 4873,Tools,40.0,False
4874,Widget 4874,Office,42.33,True
4875,Widget 4875,Hardware,44.67,False
4876,Widget 4876,Electronics,47.0,True
4877,Widget 4877,Misc,49.33,False
4878,Widget 4878,Tools,51.67,True
4879,Widget 4879,Office,54.0,False
4880,Widget 4880,Hardware,56.33,True
4881,Widget 4881,Electronics,58.67,False
4882,Widget 4882,Misc,61.0,True
4883,Widget 4883,Tools,63.33,False
4884,Widget 4884,Office,65.67,True
4885,Widget 4885,Hardware,68.0,False
4886,Widget 4886,Electronics,70.33,True
4887,Widget 4887,Misc,72.67,False
4888,Widget 4888,Tools,75.0,True
4889,Widget 4889,Office,77.33,False
4890,Widget 4890,Hardware,79.67,True
4891,Widget 4891,Electronics,82.0,False
4892,Widget 4892,Misc,84.33,True
4893,Widget 4893,Tools,86.67,False
4894,Widget 4894,Office,89.0,True
4895,Widget 4895,Hardware,91.33,False
4896,Widget 4896,Electronics,93.67,True
4897,Widget 4897,Misc,96.0,False
4898,Widget 4898,Tools,98.33,True
4899,Widget 4899,Office,100.67,False
4900,Widget 4900,Hardware,103.0,True
4901,Widget 4901,Electronics,105.33,False
4902,Widget 4902,Misc,107.67,True
4903,Widget 4903,Tools,110.0,False
4904,Widget 4904,Office,112.33,True
4905,Widget 4905,Hardware,114.67,False
4906,Widget 4906,Electronics,117.0,True
4907,Widget 4907,Misc,119.33,False
4908,Widget 4908,Tools,121.67,True
4909,Widget 4909,Office,124.0,False
4910,Widget 4910,Hardware,126.33,True
4911,Widget 4911,Electronics,128.67,False
4912,Widget 4912,Misc,131.0,True
4913,Widget 4913,Tools,133.33,False
4914,Widget 4914,Office,135.67,True
4915,Widget 4915,Hardware,138.0,False
4916,Widget 4916,Electronics,140.33,True
4917,Widget 4917,Misc,142.67,False
4918,Widget 4918,Tools,145.0,True
4919,Widget 4919,Office,147.33,False
4920,Widget 4920,Hardware,149.67,True
4921,Widget 4921,Electronics,152.0,False
4922,Widget 4922,Misc,154.33,True
4923,Widget 4923,Tools,156.67,False
4924,Widget 4924,Office,159.0,True
4925,Widget 4925,Hardware,161.33,False
4926,Widget 4926,Electronics,163.67,True
4927,Widget 4927,Misc,166.0,False
4928,Widget 4928,Tools,168.33,True
4929,Widget 4929,Office,4.0,False
4930,Widget 4930,Hardware,6.33,True
4931,Widget 4931,Electronics,8.67,False
4932,Widget 4932,Misc,11.0,True
4933,Widget 4933,Tools,13.33,False
4934,Widget 4934,Office,15.67,True
4935,Widget 4935,Hardware,18.0,False
4936,Widget 4936,Electronics,20.33,True
4937,Widget 4937,Misc,22.67,False
4938,Widget 4938,Tools,25.0,True
4939,Widget 4939,Office,27.33,False
4940,Widget 4940,Hardware,29.67,True
4941,Widget 4941,Electronics,32.0,False
4942,Widget 4942,Misc,34.33,True
4943,Widget 4943,Tools,36.67,False
4944,Widget 4944,Office,39.0,True
4945,Widget 4945,Hardware,41.33,False
4946,Widget 4946,Electronics,43.67,True
4947,Widget 4947,Misc,46.0,False
4948,Widget 4948,Tools,48.33,True
4949,Widget 4949,Office,50.67,False
4950,Widget 4950,Hardware,53.0,True
4951,Widget 4951,Electronics,55.33,False
4952,Widget 4952,Misc,57.67,True
4953,Widget 4953,Tools,60.0,False
4954,Widget 4954,Office,62.33,True
4955,Widget 4955,Hardware,64.67,False
4956,Widget 4956,Electronics,67.0,True
4957,Widget 4957,Misc,69.33,False
4958,Widget 4958,Tools,71.67,True
4959,Widget 4959,Office,74.0,False
4960,Widget 4960,Hardware,76.33,True
4961,Widget 4961,Electronics,78.67,False
4962,Widget 4962,Misc,81.0,True
