ID,Name,Category,Price,InStock
4737,Widget 4737,Misc,56.0,False
4738,Widget 4738,Tools,58.33,True
4739,Widget 4739,Office,60.67,False
4740,Widget 4740,Hardware,63.0,True
4741,Widget 4741,Electronics,65.33,False
4742,Widget 4742,Misc,67.67,True
4743,Widget 4743,Tools,70.0,False
4744,Widget 4744,Office,72.33,True
4745,Widget 4745,Hardware,74.67,False
4746,Widget 4746,Electronics,77.0,True
4747,Widget 4747,Misc,79.33,False
4748,Widget 4748,Tools,81.67,True
4749,Widget 4749,Office,84.0,False
4750,Widget 4750,Hardware,86.33,True
4751,Widget 4751,Electronics,88.67,False
4752,Widget 4752,Misc,91.0,True
4753,Widget 4753,Tools,93.33,False
4754,Widget 4754,Office,95.67,True
4755,Widget 4755,Hardware,98.0,False
4756,Widget 4756,Electronics,100.33,True
4757,Widget 4757,Misc,102.67,False
4758,Widget 4758,Tools,105.0,True
4759,Widget 4759,Office,107.33,False
4760,Widget 4760,Hardware,109.67,True
4761,Widget 4761,Electronics,112.0,False
4762,Widget 4762,Misc,114.33,True
4763,Widget 4763,Tools,116.67,False
4764,Widget 4764,Office,119.0,True
4765,Widget 4765,Hardware,121.33,False
4766,Widget 4766,Electronics,123.67,True
4767,Widget 4767,Misc,126.0,False
4768,Widget 4768,Tools,128.33,True
4769,Widget 4769,Office,130.67,False
4770,Widget 4770,Hardware,133.0,True
4771,Widget 4771,Electronics,135.33,False
4772,Widget 4772,Misc,137.67,True
4773,Widget 4773,Tools,140.0,False
4774,Widget 4774,Office,142.33,True
4775,Widget 4775,Hardware,144.67,False
4776,Widget 4776,Electronics,147.0,True
4777,Widget 4777,Misc,149.33,False
4778,Widget 4778,Tools,151.67,True
4779,Widget 4779,Office,154.0,False
4780,Widget 4780,Hardware,156.33,True
4781,Widget 4781,Electronics,158.67,False
4782,Widget 4782,Misc,161.0,True
4783,Widget 4783,Tools,163.33,False
4784,Widget 4784,Office,165.67,True
4785,Widget 4785,Hardware,168.0,False
4786,Widget 4786,Electronics,3.67,True
4787,Widget 4787,Misc,6.0,False
4788,Widget 4788,Tools,8.33,True
4789,Widget 4789,Office,10.67,False
4790,Widget 4790,Hardware,13.0,True
4791,Widget 4791,Electronics,15.33,False
4792,Widget 4792,Misc,17.67,True
4793,Widget 4793,Tools,20.0,False
4794,Widget 4794,Office,22.33,True
4795,Widget 4795,Hardware,24.67,False
4796,Widget 4796,Electronics,27.0,True
4797,Widget 4797,Misc,29.33,False
4798,Widget 4798,Tools,31.67,True
4799,Widget 4799,Office,34.0,False
4800,Widget 4800,Hardware,36.33,True
4801,Widget 4801,Electronics,38.67,False
4802,Widget 4802,Misc,41.0,True
4803,Widget 4803,Tools,43.33,False
4804,Widget 4804,Office,45.67,True
4805,Widget 4805,Hardware,48.0,False
4806,Widget 4806,Electronics,50.33,True
4807,Widget 4807,Misc,52.67,False
4808,Widget 4808,Tools,55.0,True
4809,Widget 4809,Office,57.33,False
4810,Widget 4810,Hardware,59.67,True
4811,Widget 4811,Electronics,62.0,False
4812,Widget 4812,Misc,64.33,True
4813,Widget 4813,Tools,66.67,False
4814,Widget 4814,Office,69.0,True
4815,Widget 4815,Hardware,71.33,False
4816,Widget 4816,Electronics,73.67,True
4817,Widget 4817,Misc,76.0,False
4818,Widget 4818,Tools,78.33,True
4819,Widget 4819,Office,80.67,False
4820,Widget 4820,Hardware,83.0,True
4821,Widget 4821,Electronics,85.33,False
4822,Widget 4822,Misc,87.67,True
4823,Widget 4823,Tools,90.0,False
4824,Widget 4824,Office,92.33,True
4825,Widget 4825,Hardware,94.67,False
4826,Widget 4826,Electronics,97.0,True
4827,Widget 4827,Misc,99.33,False
4828,Widget 4828,Tools,101.67,True
4829,Widget 4829,Office,104.0,False
4830,Widget 4830,Hardware,106.33,True
4831,Widget 4831,Electronics,108.67,False
4832,Widget 4832,Misc,111.0,True
4833,Widget 4833,Tools,113.33,False
4834,Widget 4834,Office,115.67,True
4835,Widget 4835,Hardware,118.0,False
4836,Widget 4836,Electronics,120.33,True
4837,Widget 4837,Misc,122.67,False
4838,Widget 4838,Tools,125.0,True
4839,Widget 4839,Office,127.33,False
4840,Widget 4840,Hardware,129.67,True
4841,Widget 4841,Electronics,132.0,False
4842,Widget 4842,Misc,134.33,True
4843,Widget 4843,Tools,136.67,False
4844,Widget 4844,Office,139.0,True
4845,Widget 4845,Hardware,141.33,False
4846,Widget 4846,Electronics,143.67,True
4847,Widget 4847,Misc,146.0,False
4848,Widget 4848,Tools,148.33,True
4849,Widget 4849,Office,150.67,False
4850,Widget 4850,Hardware,153.0,True
4851,Widget 4851,Electronics,155.33,False
4852,Widget 4852,Misc,157.67,True
4853,Widget 4853,Tools,160.0,False
4854,Widget 4854,Office,162.33,True
4855,Widget 4855,Hardware,164.67,False
4856,Widget 4856,Electronics,167.0,True
4857,Widget 4857,Misc,169.33,False
4858,Widget 4858,Tools,5.0,True
4859,Widget 4859,Office,7.33,False
4860,Widget 4860,Hardware,9.67,True
4861,Widget 4861,Electronics,12.0,False
4862,Widget 4862,Misc,14.33,True
4863,Widget 4863,Tools,16.67,False
4864,Widget 4864,Office,19.0,True
4865,Widget 4865,Hardware,21.33,False
4866,Widget 4866,Electronics,23.67,True
4867,Widget 4867,Misc,26.0,False
4868,Widget 4868,Tools,28.33,True
4869,Widget 4869,Office,30.67,False
4870,Widget 4870,Hardware,33.0,True
4871,Widget 4871,Electronics,35.33,False
4872,Widget 4872,Misc,37.67,True
4873,Widget 4873,Tools,40.0,False
4874,Widget 4874,Office,42.33,True
4875,Widget 4875,Hardware,44.67,False
4876,Widget 4876,Electronics,47.0,True
4877,Widget 4877,Misc,49.33,False
4878,Widget 4878,Tools,51.67,True
4879,Widget 4879,Office,54.0,False
4880,Widget 4880,Hardware,56.33,True
4881,Widget 4881,Electronics,58.67,False
4882,Widget 4882,Misc,61.0,True
4883,Widget 4883,Tools,63.33,False
4884,Widget 4884,Office,65.67,True
4885,Widget 4885,Hardware,68.0,False
4886,Widget 4886,Electronics,70.33,True
4887,Widget 4887,Misc,72.67,False
4888,Widget 4888,Tools,75.0,True
4889,Widget 4889,Office,77.33,False
4890,Widget 4890,Hardware,79.67,True
4891,Widget 4891,Electronics,82.0,False
4892,Widget 4892,Misc,84.33,True
4893,Widget 4893,Tools,86.67,False
4894,Widget 4894,Office,89.0,True
4895,Widget 4895,Hardware,91.33,False
4896,Widget 4896,Electronics,93.67,True
4897,Widget 4897,Misc,96.0,False
4898,Widget 4898,Tools,98.33,True
4899,Widget 4899,Office,100.67,False
4900,Widget 4900,Hardware,103.0,True
4901,Widget 4901,Electronics,105.33,False
4902,Widget 4902,Misc,107.67,True
4903,Widget 4903,Tools,110.0,False
4904,Widget 4904,Office,112.33,True
4905,Widget 4905,Hardware,114.67,False
4906,Widget 4906,Electronics,117.0,True
4907,Widget 4907,Misc,119.33,False
4908,Widget 4908,Tools,121.67,True
4909,Widget 4909,Office,124.0,False
4910,Widget 4910,Hardware,126.33,True
4911,Widget 4911,Electronics,128.67,False
4912,Widget 4912,Misc,131.0,True
4913,Widget 4913,Tools,133.33,False
4914,Widget 4914,Office,135.67,True
4915,Widget 4915,Hardware,138.0,False
4916,Widget 4916,Electronics,140.33,True
4917,Widget 4917,Misc,142.67,False
4918,Widget 4918,Tools,145.0,True
4919,Widget 4919,Office,147.33,False
4920,Widget 4920,Hardware,149.67,True
4921,Widget 4921,Electronics,152.0,False
4922,Widget 4922,Misc,154.33,True
4923,Widget 4923,Tools,156.67,False
4924,Widget 4924,Office,159.0,True
4925,Widget 4925,Hardware,161.33,False
4926,Widget 4926,Electronics,163.67,True
4927,Widget 4927,Misc,166.0,False
4928,Widget 4928,Tools,168.33,True
4929,Widget 4929,Office,4.0,False
4930,Widget 4930,Hardware,6.33,True
4931,Widget 4931,Electronics,8.67,False
4932,Widget 4932,Misc,11.0,True
4933,Widget 4933,Tools,13.33,False
4934,Widget 4934,Office,15.67,True
4935,Widget 4935,Hardware,18.0,False
4936,Widget 4936,Electronics,20.33,True
4937,Widget 4937,Misc,22.67,False
4938,Widget 4938,Tools,25.0,True
4939,Widget 4939,Office,27.33,False
4940,Widget 4940,Hardware,29.67,True
4941,Widget 4941,Electronics,32.0,False
4942,Widget 4942,Misc,34.33,True
4943,Widget 4943,Tools,36.67,False
4944,Widget 4944,Office,39.0,True
4945,Widget 4945,Hardware,41.33,False
4946,Widget 4946,Electronics,43.67,True
4947,Widget 4947,Misc,46.0,False
4948,Widget 4948,Tools,48.33,True
4949,Widget 4949,Office,50.67,False
4950,Widget 4950,Hardware,53.0,True
4951,Widget 4951,Electronics,55.33,False
4952,Widget 4952,Misc,57.67,True
4953,Widget 4953,Tools,60.0,False
4954,Widget 4954,Office,62.33,True
4955,Widget 4955,Hardware,64.67,False
4956,Widget 4956,Electronics,67.0,True
4957,Widget 4957,Misc,69.33,False
4958,Widget 4958,Tools,71.67,True
4959,Widget 4959,Office,74.0,False
4960,Widget 4960,Hardware,76.33,True
4961,Widget 4961,Electronics,78.67,False
4962,Widget 4962,Misc,81.0,True
4963,Widget 4963,Tools,83.33,False
4964,Widget 4964,Office,85.67,True
4965,Widget 4965,Hardware,88.0,False
4966,Widget 4966,Electronics,90.33,True
4967,Widget 4967,Misc,92.67,False
4968,Widget 4968,Tools,95.0,True
4969,Widget 4969,Office,97.33,False
4970,Widget 4970,Hardware,99.67,True
4971,Widget 4971,Electronics,102.0,False
4972,Widget 4972,Misc,104.33,True
4973,Widget 4973,Tools,106.67,False
4974,Widget 4974,Office,109.0,True
4975,Widget 4975,Hardware,111.33,False
4976,Widget 4976,Electronics,113.67,True
4977,Widget 4977,Misc,116.0,False
4978,Widget 4978,Tools,118.33,True
4979,Widget 4979,Office,120.67,False
4980,Widget 4980,Hardware,123.0,True
4981,Widget 4981,Electronics,125.33,False
4982,Widget 4982,Misc,127.67,True
4983,Widget 4983,Tools,130.0,False
4984,Widget 4984,Office,132.33,True
4985,Widget 4985,Hardware,134.67,False
4986,Widget 4986,Electronics,137.0,True
4987,Widget 4987,Misc,139.33,False
4988,Widget 4988,Tools,141.67,True
4989,Widget 4989,Office,144.0,False
4990,Widget 4990,Hardware,146.33,True
4991,Widget 4991,Electronics,148.67,False
4992,Widget 4992,Misc,151.0,True
4993,Widget 4993,Tools,153.33,False
4994,Widget 4994,Office,155.67,True
4995,Widget 4995,Hardware,158.0,False
4996,Widget 4996,Electronics,160.33,True
4997,Widget 4997,Misc,162.67,False
4998,Widget 4998,Tools,165.0,True
4999,Widget 4999,Office,167.33,False
5000,Widget 5000,Hardware,3.0,True
5001,Widget 5001,Electronics,5.33,False
5002,Widget 5002,Misc,7.67,True
5003,Widget 5003,Tools,10.0,False
5004,Widget 5004,Office,12.33,True
5005,Widget 5005,Hardware,14.67,False
5006,Widget 5006,Electronics,17.0,True
5007,Widget 5007,Misc,19.33,False
5008,Widget 5008,Tools,21.67,True
5009,Widget 5009,Office,24.0,False
5010,Widget 5010,Hardware,26.33,True
5011,Widget 5011,Electronics,28.67,False
5012,Widget 5012,Misc,31.0,True
5013,Widget 5013,Tools,33.33,False
5014,Widget 5014,Office,35.67,True
5015,Widget 5015,Hardware,38.0,False
5016,Widget 5016,Electronics,40.33,True
5017,Widget 5017,Misc,42.67,False
5018,Widget 5018,Tools,45.0,True
5019,Widget 5019,Office,47.33,False
5020,Widget 5020,Hardware,49.67,True
5021,Widget 5021,Electronics,52.0,False
5022,Widget 5022,Misc,54.33,True
5023,Widget 5023,Tools,56.67,False
5024,Widget 5024,Office,59.0,True
5025,Widget 5025,Hardware,61.33,False
5026,Widget 5026,Electronics,63.67,True
5027,Widget 5027,Misc,66.0,False
5028,Widget 5028,Tools,68.33,True
5029,Widget 5029,Office,70.67,False
5030,Widget 5030,Hardware,73.0,True
5031,Widget 5031,Electronics,75.33,False
5032,Widget 5032,Misc,77.67,True
5033,Widget 5033,Tools,80.0,False
5034,Widget 5034,Office,82.33,True
5035,Widget 5035,Hardware,84.67,False
5036,Widget 5036,Electronics,87.0,True
5037,Widget 5037,Misc,89.33,False
5038,Widget 5038,Tools,91.67,True
5039,Widget 5039,Office,94.0,False
5040,Widget 5040,Hardware,96.33,True
5041,Widget 5041,Electronics,98.67,False
5042,Widget 5042,Misc,101.0,True
5043,Widget 5043,Tools,103.33,False
5044,Widget 5044,Office,105.67,True
5045,Widget 5045,Hardware,108.0,False
5046,Widget 5046,Electronics,110.33,True
5047,Widget 5047,Misc,112.67,False
5048,Widget 5048,Tools,115.0,True
5049,Widget 5049,Office,117.33,False
5050,Widget 5050,Hardware,119.67,True
5051,Widget 5051,Electronics,122.0,False
5052,Widget 5052,Misc,124.33,True
5053,Widget 5053,Tools,126.67,False
5054,Widget 5054,Office,129.0,True
5055,Widget 5055,Hardware,131.33,False
5056,Widget 5056,Electronics,133.67,True
5057,Widget 5057,Misc,136.0,False
5058,Widget 5058,Tools,138.33,True
5059,Widget 5059,Office,140.67,False
5060,Widget 5060,Hardware,143.0,True
5061,Widget 5061,Electronics,145.33,False
5062,Widget 5062,Misc,147.67,True
5063,Widget 5063,Tools,150.0,False
5064,Widget 5064,Office,152.33,True
5065,Widget 5065,Hardware,154.67,False
5066,Widget 5066,Electronics,157.0,True
5067,Widget 5067,Misc,159.33,False
5068,Widget 5068,Tools,161.67,True
5069,Widget 5069,Office,164.0,False
5070,Widget 5070,Hardware,166.33,True
5071,Widget 5071,Electronics,168.67,False
5072,Widget 5072,Misc,4.33,True
5073,Widget 5073,Tools,6.67,False
5074,Widget 5074,Office,9.0,True
5075,Widget 5075,Hardware,11.33,False
5076,Widget 5076,Electronics,13.67,True
5077,Widget 5077,Misc,16.0,False
5078,Widget 5078,Tools,18.33,True
5079,Widget 5079,Office,20.67,False
5080,Widget 5080,Hardware,23.0,True
5081,Widget 5081,Electronics,25.33,False
5082,Widget 5082,Misc,27.67,True
5083,Widget 5083,Tools,30.0,False
5084,Widget 5084,Office,32.33,True
5085,Widget 5085,Hardware,34.67,False
5086,Widget 5086,Electronics,37.0,True
5087,Widget 5087,Misc,39.33,False
5088,Widget 5088,Tools,41.67,True
5089,Widget 5089,Office,44.0,False
5090,Widget 5090,Hardware,46.33,True
5091,Widget 5091,Electronics,48.67,False
5092,Widget 5092,Misc,51.0,True
5093,Widget 5093,Tools,53.33,False
5094,Widget 5094,Office,55.67,True
5095,Widget 5095,Hardware,58.0,False
5096,Widget 5096,Electronics,60.33,True
5097,Widget 5097,Misc,62.67,False
5098,Widget 5098,Tools,65.0,True
5099,Widget 5099,Office,67.33,False
5100,Widget 5100,Hardware,69.67,True
5101,Widget 5101,Electronics,72.0,False
5102,Widget 5102,Misc,74.33,True
5103,Widget 5103,Tools,76.67,False
5104,Widget 5104,Office,79.0,True
5105,Widget 5105,Hardware,81.33,False
5106,Widget 5106,Electronics,83.67,True
5107,Widget 5107,Misc,86.0,False
5108,Widget 5108,Tools,88.33,True
5109,Widget 5109,Office,90.67,False
5110,Widget 5110,Hardware,93.0,True
5111,Widget 5111,Electronics,95.33,False
5112,Widget 5112,Misc,97.67,True
5113,Widget 5113,Tools,100.0,False
5114,Widget 5114,Office,102.33,True
5115,Widget 5115,Hardware,104.67,False
5116,Widget 5116,Electronics,107.0,True
5117,Widget 5117,Misc,109.33,False
5118,Widget 5118,Tools,111.67,True
5119,Widget 5119,Office,114.0,False
5120,Widget 5120,Hardware,116.33,True
5121,Widget 5121,Electronics,118.67,False
5122,Widget 5122,Misc,121.0,True
5123,Widget 5123,Tools,123.33,False
5124,Widget 5124,Office,125.67,True
5125,Widget 5125,Hardware,128.0,False
5126,Widget 5126,Electronics,130.33,True
5127,Widget 5127,Misc,132.67,False
5128,Widget 5128,Tools,135.0,True
5129,Widget 5129,Office,137.33,False
5130,Widget 5130,Hardware,139.67,True
5131,Widget 5131,Electronics,142.0,False
5132,Widget 5132,Misc,144.33,True
5133,Widget 5133,Tools,146.67,False
5134,Widget 5134,Office,149.0,True
5135,Widget 5135,Hardware,151.33,False
5136,Widget 5136,Electronics,153.67,True
5137,Widget 5137,Misc,156.0,False
5138,Widget 5138,Tools,158.33,True
5139,Widget 5139,Office,160.67,False
5140,Widget 5140,Hardware,163.0,True
5141,Widget 5141,Electronics,165.33,False
5142,Widget 5142,Misc,167.67,True
5143,Widget 5143,Tools,3.33,False
5144,Widget 5144,Office,5.67,True
5145,Widget 5145,Hardware,8.0,False
5146,Widget 5146,Electronics,10.33,True
5147,Widget 5147,Misc,12.67,False
5148,Widget 5148,Tools,15.0,True
5149,Widget 5149,Office,17.33,False
5150,Widget 5150,Hardware,19.67,True
5151,Widget 5151,Electronics,22.0,False
5152,Widget 5152,Misc,24.33,True
5153,Widget 5153,Tools,26.67,False
5154,Widget 5154,Office,29.0,True
5155,Widget 5155,Hardware,31.33,False
5156,Widget 5156,Electronics,33.67,True
5157,Widget 5157,Misc,36.0,False
5158,Widget 5158,Tools,38.33,True
5159,Widget 5159,Office,40.67,False
5160,Widget 5160,Hardware,43.0,True
5161,Widget 5161,Electronics,45.33,False
5162,Widget 5162,Misc,47.67,True
5163,Widget 5163,Tools,50.0,False
5164,Widget 5164,Office,52.33,True
5165,Widget 5165,Hardware,54.67,False
5166,Widget 5166,Electronics,57.0,True
5167,Widget 5167,Misc,59.33,False
5168,Widget 5168,Tools,61.67,True
5169,Widget 5169,Office,64.0,False
5170,Widget 5170,Hardware,66.33,True
5171,Widget 5171,Electronics,68.67,False
5172,Widget 5172,Misc,71.0,True
5173,Widget 5173,Tools,73.33,False
5174,Widget 5174,Office,75.67,True
5175,Widget 5175,Hardware,78.0,False
5176,Widget 5176,Electronics,80.33,True
5177,Widget 5177,Misc,82.67,False
5178,Widget 5178,Tools,85.0,True
5179,Widget 5179,Office,87.33,False
5180,Widget 5180,Hardware,89.67,True
5181,Widget 5181,Electronics,92.0,False
5182,Widget 5182,Misc,94.33,True
5183,Widget 5183,Tools,96.67,False
5184,Widget 5184,Office,99.0,True
5185,Widget 5185,Hardware,101.33,False
5186,Widget 5186,Electronics,103.67,True
5187,Widget 5187,Misc,106.0,False
5188,Widget 5188,Tools,108.33,True
5189,Widget 5189,Office,110.67,False
5190,Widget 5190,Hardware,113.0,True
5191,Widget 5191,Electronics,115.33,False
5192,Widget 5192,Misc,117.67,True
5193,Widget 5193,Tools,120.0,False
5194,Widget 5194,Office,122.33,True
5195,Widget 5195,Hardware,124.67,False
5196,Widget 5196,Electronics,127.0,True
5197,Widget 5197,Misc,129.33,False
5198,Widget 5198,Tools,131.67,True
5199,Widget 5199,Office,134.0,False
5200,Widget 5200,Hardware,136.33,True
5201,Widget 5201,Electronics,138.67,False
5202,Widget 5202,Misc,141.0,True
5203,Widget 5203,Tools,143.33,False
5204,Widget 5204,Office,145.67,True
5205,Widget 5205,Hardware,148.0,False
5206,Widget 5206,Electronics,150.33,True
5207,Widget 5207,Misc,152.67,False
5208,Widget 5208,Tools,155.0,True
5209,Widget 5209,Office,157.33,False
5210,Widget 5210,Hardware,159.67,True
5211,Widget 5211,Electronics,162.0,False
5212,Widget 5212,Misc,164.33,True
5213,Widget 5213,Tools,166.67,False
5214,Widget 5214,Office,169.0,True
5215,Widget 5215,Hardware,4.67,False
5216,Widget 5216,Electronics,7.0,True
5217,Widget 5217,Misc,9.33,False
5218,Widget 5218,Tools,11.67,True
5219,Widget 5219,Office,14.0,False
5220,Widget 5220,Hardware,16.33,True
5221,Widget 5221,Electronics,18.67,False
5222,Widget 5222,Misc,21.0,True
5223,Widget 5223,Tools,23.33,False
5224,Widget 5224,Office,25.67,True
5225,Widget 5225,Hardware,28.0,False
5226,Widget 5226,Electronics,30.33,True
5227,Widget 5227,Misc,32.67,False
5228,Widget 5228,Tools,35.0,True
5229,Widget 5229,Office,37.33,False
5230,Widget 5230,Hardware,39.67,True
5231,Widget 5231,Electronics,42.0,False
5232,Widget 5232,Misc,44.33,True
5233,Widget 5233,Tools,46.67,False
5234,Widget 5234,Office,49.0,True
5235,Widget 5235,Hardware,51.33,False
5236,Widget 5236,Electronics,53.67,True
5237,Widget 5237,Misc,56.0,False
5238,Widget 5238,Tools,58.33,True
5239,Widget 5239,Office,60.67,False
5240,Widget 5240,Hardware,63.0,True
5241,Widget 5241,Electronics,65.33,False
5242,Widget 5242,Misc,67.67,True
5243,Widget 5243,Tools,70.0,False
5244,Widget 5244,Office,72.33,True
5245,Widget 5245,Hardware,74.67,False
5246,Widget 5246,Electronics,77.0,True
5247,Widget 5247,Misc,79.33,False
5248,Widget 5248,Tools,81.67,True
5249,Widget 5249,Office,84.0,False
5250,Widget 5250,Hardware,86.33,True
5251,Widget 5251,Electronics,88.67,False
5252,Widget 5252,Misc,91.0,True
5253,Widget 5253,Tools,93.33,False
5254,Widget 5254,Office,95.67,True
5255,Widget 5255,Hardware,98.0,False
5256,Widget 5256,Electronics,100.33,True
5257,Widget 5257,Misc,102.67,False
5258,Widget 5258,Tools,105.0,True
5259,Widget 5259,Office,107.33,False
5260,Widget 5260,Hardware,109.67,True
5261,Widget 5261,Electronics,112.0,False
5262,Widget 5262,Misc,114.33,True
5263,Widget 5263,Tools,116.67,False
5264,Widget 5264,Office,119.0,True
5265,Widget 5265,Hardware,121.33,False
5266,Widget 5266,Electronics,123.67,True
5267,Widget 5267,Misc,126.0,False
5268,Widget 5268,Tools,128.33,True
5269,Widget 5269,Office,130.67,False
5270,Widget 5270,Hardware,133.0,True
5271,Widget 5271,Electronics,135.33,False
5272,Widget 5272,Misc,137.67,True
5273,Widget 5273,Tools,140.0,False
5274,Widget 5274,Office,142.33,True
5275,Widget 5275,Hardware,144.67,False
5276,Widget 5276,Electronics,147.0,True
5277,Widget 5277,Misc,149.33,False
5278,Widget 5278,Tools,151.67,True
5279,Widget 5279,Office,154.0,False
5280,Widget 5280,Hardware,156.33,True
5281,Widget 5281,Electronics,158.67,False
5282,Widget 5282,Misc,161.0,True
5283,Widget 5283,Tools,163.33,False
5284,Widget 5284,Office,165.67,True
5285,Widget 5285,Hardware,168.0,False
5286,Widget 5286,Electronics,3.67,True
5287,Widget 5287,Misc,6.0,False
5288,Widget 5288,Tools,8.33,True
5289,Widget 5289,Office,10.67,False
5290,Widget 5290,Hardware,13.0,True
5291,Widget 5291,Electronics,15.33,False
5292,Widget 5292,Misc,17.67,True
5293,Widget 5293,Tools,20.0,False
5294,Widget 5294,Office,22.33,True
5295,Widget 5295,Hardware,24.67,False
5296,Widget 5296,Electronics,27.0,True
5297,Widget 5297,Misc,29.33,False
5298,Widget 5298,Tools,31.67,True
5299,Widget 5299,Office,34.0,False
5300,Widget 5300,Hardware,36.33,True
5301,Widget 5301,Electronics,38.67,False
5302,Widget 5302,Misc,41.0,True
5303,Widget 5303,Tools,43.33,False
5304,Widget 5304,Office,45.67,True
5305,Widget 5305,Hardware,48.0,False
5306,Widget 5306,Electronics,50.33,True
5307,Widget 5307,Misc,52.67,False
5308,Widget 5308,Tools,55.0,True
5309,Widget 5309,Office,57.33,False
5310,Widget 5310,Hardware,59.67,True
5311,Widget 5311,Electronics,62.0,False
5312,Widget 5312,Misc,64.33,True
5313,Widget 5313,Tools,66.67,False
5314,Widget 5314,Office,69.0,True
5315,Widget 5315,Hardware,71.33,False
5316,Widget 5316,Electronics,73.67,True
5317,Widget 5317,Misc,76.0,False
5318,Widget 5318,Tools,78.33,True
5319,Widget 5319,Office,80.67,False
5320,Widget 5320,Hardware,83.0,True
5321,Widget 5321,Electronics,85.33,False
5322,Widget 5322,Misc,87.67,True
5323,Widget 5323,Tools,90.0,False
5324,Widget 5324,Office,92.33,True
5325,Widget 5325,Hardware,94.67,False
5326,Widget 5326,Electronics,97.0,True
5327,Widget 5327,Misc,99.33,False
5328,Widget 5328,Tools,101.67,True
5329,Widget 5329,Office,104.0,False
5330,Widget 5330,Hardware,106.33,True
5331,Widget 5331,Electronics,108.67,False
5332,Widget 5332,Misc,111.0,True
5333,Widget 5333,Tools,113.33,False
5334,Widget 5334,Office,115.67,True
5335,Widget 5335,Hardware,118.0,False
5336,Widget 5336,Electronics,120.33,True
5337,Widget 5337,Misc,122.67,False
5338,Widget 5338,Tools,125.0,True
5339,Widget 5339,Office,127.33,False
5340,Widget 5340,Hardware,129.67,True
5341,Widget 5341,Electronics,132.0,False
5342,Widget 5342,Misc,134.33,True
5343,Widget 5343,Tools,136.67,False
5344,Widget 5344,Office,139.0,True
5345,Widget 5345,Hardware,141.33,False
5346,Widget 5346,Electronics,143.67,True
5347,Widget 5347,Misc,146.0,False
5348,Widget 5348,Tools,148.33,True
5349,Widget 5349,Office,150.67,False
5350,Widget 5350,Hardware,153.0,True
5351,Widget 5351,Electronics,155.33,False
5352,Widget 5352,Misc,157.67,True
5353,Widget 5353,Tools,160.0,False
5354,Widget 5354,Office,162.33,True
5355,Widget 5355,Hardware,164.67,False
5356,Widget 5356,Electronics,167.0,True
5357,Widget 5357,Misc,169.33,False
5358,Widget 5358,Tools,5.0,True
5359,Widget 5359,Office,7.33,False
5360,Widget 5360,Hardware,9.67,True
5361,Widget 5361,Electronics,12.0,False
5362,Widget 5362,Misc,14.33,True
5363,Widget 5363,Tools,16.67,False
5364,Widget 5364,Office,19.0,True
5365,Widget 5365,Hardware,21.33,False
5366,Widget 5366,Electronics,23.67,True
5367,Widget 5367,Misc,26.0,False
5368,Widget 5368,Tools,28.33,True
5369,Widget 5369,Office,30.67,False
5370,Widget 5370,Hardware,33.0,True
5371,Widget 5371,Electronics,35.33,False
5372,Widget 5372,Misc,37.67,True
5373,Widget 5373,Tools,40.0,False
5374,Widget 5374,Office,42.33,True
5375,Widget 5375,Hardware,44.67,False
5376,Widget 5376,Electronics,47.0,True
5377,Widget 5377,Misc,49.33,False
5378,Widget 5378,Tools,51.67,True
5379,Widget 5379,Office,54.0,False
5380,Widget 5380,Hardware,56.33,True
5381,Widget 5381,Electronics,58.67,False
5382,Widget 5382,Misc,61.0,True
5383,Widget 5383,Tools,63.33,False
5384,Widget 5384,Office,65.67,True
5385,Widget 5385,Hardware,68.0,False
5386,Widget 5386,Electronics,70.33,True
5387,Widget 5387,Misc,72.67,False
5388,Widget 5388,Tools,75.0,True
5389,Widget 5389,Office,77.33,False
5390,Widget 5390,Hardware,79.67,True
5391,Widget 5391,Electronics,82.0,False
5392,Widget 5392,Misc,84.33,True
5393,Widget 5393,Tools,86.67,False
5394,Widget 5394,Office,89.0,True
5395,Widget 5395,Hardware,91.33,False
5396,Widget 5396,Electronics,93.67,True
5397,Widget 5397,Misc,96.0,False
5398,Widget 5398,Tools,98.33,True
5399,Widget 5399,Office,100.67,False
5400,Widget 5400,Hardware,103.0,True
5401,Widget 5401,Electronics,105.33,False
5402,Widget 5402,Misc,107.67,True
5403,Widget 5403,Tools,110.0,False
5404,Widget 5404,Office,112.33,True
5405,Widget 5405,Hardware,114.67,False
5406,Widget 5406,Electronics,117.0,True
5407,Widget 5407,Misc,119.33,False
5408,Widget 5408,Tools,121.67,True
5409,Widget 5409,Office,124.0,False
5410,Widget 5410,Hardware,126.33,True
5411,Widget 5411,Electronics,128.67,False
5412,Widget 5412,Misc,131.0,True
5413,Widget 5413,Tools,133.33,False
5414,Widget 5414,Office,135.67,True
5415,Widget 5415,Hardware,138.0,False
5416,Widget 5416,Electronics,140.33,True
5417,Widget 5417,Misc,142.67,False
5418,Widget 5418,Tools,145.0,True
5419,Widget 5419,Office,147.33,False
5420,Widget 5420,Hardware,149.67,True
5421,Widget 5421,Electronics,152.0,False
5422,Widget 5422,Misc,154.33,True
5423,Widget 5423,Tools,156.67,False
5424,Widget 5424,Office,159.0,True
5425,Widget 5425,Hardware,161.33,False
5426,Widget 5426,Electronics,163.67,True
5427,Widget 5427,Misc,166.0,False
5428,Widget 5428,Tools,168.33,True
